"","alpha.bar","sc.gamma","sc","sc.CL","Year","landuse","Agency","Gen_ID_Prop","Ecoregion_NARS"
"489",9,24.5166666666667,0.75,14.8858661801956,13,"Urban","USGS",0.711753731343284,"WMT"
"490",15,39.3236812842724,0.699087667275954,12.6064527554625,14,"Forest_Wetland","USGS",0.574132492113565,"WMT"
"491",21.3333333333333,NA,NA,NA,14,"Other","USGS",0.864113650401482,"WMT"
"492",9,NA,NA,NA,14,"Urban","USGS",0.78316559926807,"WMT"
"493",18.6666666666667,31.1732821189615,0.749999567166945,6.54037130878592,15,"Forest_Wetland","USGS",0.666829745596869,"WMT"
"494",23.25,73.20625,0.75,27.1583365133012,15,"Other","USGS",0.791899441340782,"WMT"
"495",16.2941176470588,33.5913904875794,0.749999768687843,3.81837706426816,15,"Urban","USGS",0.675087384810931,"WMT"
"496",25.875,77.1651215719506,0.750000390254319,5.29592421305895,16,"Forest_Wetland","EPA",0.8272758267985,"WMT"
"497",21,85.4778186555285,0.7499996266567,12.2902786216713,16,"Other","EPA",0.827648557573765,"WMT"
"498",31,75.078125,0.75,18.8111377866268,16,"Other","USGS",0.691973244147157,"WMT"
"499",15.5,34.2615241808038,0.713039004803409,13.0778238921261,16,"Urban","USGS",0.804926108374384,"WMT"
"500",24.5178571428571,88.0083797079631,0.749999722735405,6.14634177975981,17,"Forest_Wetland","EPA",0.840279097548394,"WMT"
"501",20.6666666666667,NA,NA,NA,17,"Forest_Wetland","USGS",0.89873417721519,"WMT"
"502",19.1904761904762,74.6443206756954,0.750000295501694,8.05460753364902,17,"Other","EPA",0.888993254205448,"WMT"
"503",26.6666666666667,67.3939393939394,0.75,30.1580254783687,17,"Other","USGS",0.777096114519427,"WMT"
"504",9.33333333333333,22,0.75,17.7664769124298,17,"Urban","USGS",0.790554414784394,"WMT"
"505",18.5,NA,NA,NA,18,"Other","USGS",0.749613601236476,"WMT"
"506",17.3636363636364,50.8829471796513,0.74999993536089,8.75425693597312,19,"Forest_Wetland","USGS",0.833718244803695,"WMT"
"507",20.8333333333333,75.0096153846154,0.75,17.7744027304244,19,"Other","USGS",0.799828546935276,"WMT"
"508",11.3333333333333,33.2083333333333,0.75,32.6894868610619,19,"Urban","USGS",0.84393063583815,"WMT"
"509",19.5,39.384827764413,0.725032989745932,13.0486183473481,20,"Forest_Wetland","USGS",0.744630071599045,"WMT"
"510",24.6666666666667,66.8333333333333,0.75,28.4897872580153,20,"Other","USGS",0.867720465890183,"WMT"
"511",14.5,NA,NA,NA,21,"Agriculture","USGS",0.82437745740498,"WMT"
"512",25.7037037037037,83.0269018404069,0.749999777007512,4.85430732831263,21,"Forest_Wetland","EPA",0.847918995331711,"WMT"
"513",16.2142857142857,38.697723025596,0.749999368785564,3.12875119771036,21,"Forest_Wetland","USGS",0.706622991094278,"WMT"
"514",20.5454545454545,78.2697544441031,0.749999483822267,8.54718650132163,21,"Other","EPA",0.90000850991405,"WMT"
"515",19.5,NA,NA,NA,21,"Other","USGS",0.741967871485944,"WMT"
"516",13.5,NA,NA,NA,21,"Urban","USGS",0.876967095851216,"WMT"
"517",15,27.1576430703457,0.72420381520922,6.35907432257127,22,"Agriculture","USGS",0.839473684210526,"WMT"
"518",25.7162162162162,82.5470605084115,0.749999476900592,4.6958934025091,22,"Forest_Wetland","EPA",0.86913130661258,"WMT"
"519",16.875,38.942214823817,0.750000128044719,8.59023914441397,22,"Forest_Wetland","USGS",0.694141012909633,"WMT"
"520",23.7666666666667,93.7832312248095,0.749999846226092,8.43757132636462,22,"Other","EPA",0.901190323819276,"WMT"
"521",18.0909090909091,67.1473215796286,0.74999996683476,11.4341220217634,22,"Other","USGS",0.764903630658897,"WMT"
"522",14.5,30.0630980460693,0.714936933319127,11.1043149350415,22,"Urban","USGS",0.810541310541311,"WMT"
"523",17.7,48.3512542388428,0.749999418461701,7.47430424787076,23,"Agriculture","USGS",0.697856553998351,"WMT"
"524",21.8275862068966,37.3956492523848,0.750000452078987,3.0882262917801,23,"Forest_Wetland","USGS",0.750097503900156,"WMT"
"525",23.6666666666667,NA,NA,NA,23,"Other","USGS",0.784569138276553,"WMT"
"526",17,33.2532239195079,0.749998256432458,2.73923624752807,23,"Urban","USGS",0.719701961579401,"WMT"
"527",15,23.5197665624226,0.731726070830925,4.75240954971796,24,"Agriculture","USGS",0.757404795486601,"WMT"
"528",18.875,39.1961260776707,0.749999710928617,8.84637993041117,24,"Forest_Wetland","USGS",0.717439293598234,"WMT"
"529",24,NA,NA,NA,24,"Other","USGS",0.714855433698903,"WMT"
"530",15,27.1576430703457,0.72420381520922,7.16867301123963,24,"Urban","USGS",0.889044943820225,"WMT"
"531",13,NA,NA,NA,25,"Agriculture","USGS",0.822033898305085,"WMT"
"532",19,44.875,0.75,11.5706123063855,25,"Forest_Wetland","USGS",0.814128943758573,"WMT"
"533",20.3333333333333,NA,NA,NA,25,"Other","USGS",0.858559153998678,"WMT"
"534",17.5,43.4806313703087,0.709887859107081,13.6509659057411,25,"Urban","USGS",0.877805486284289,"WMT"
"535",13,NA,NA,NA,26,"Agriculture","USGS",0.799703264094956,"WMT"
"536",25.8846153846154,70.2944571482814,0.750000055962638,3.56627579023487,26,"Forest_Wetland","EPA",0.889368353097075,"WMT"
"537",22,34.6641002899798,0.727272727272727,6.04806375730497,26,"Forest_Wetland","USGS",0.745138888888889,"WMT"
"538",21.7058823529412,84.4672034603023,0.750000271074312,9.0626646145957,26,"Other","EPA",0.846800258564964,"WMT"
"539",26,NA,NA,NA,26,"Other","USGS",0.849295774647887,"WMT"
"540",15.5,34.2615241808038,0.713039004803409,12.024528657386,26,"Urban","USGS",0.852704257767549,"WMT"
"541",23.1730769230769,77.1728738883811,0.750000420000131,5.05176160937675,27,"Forest_Wetland","EPA",0.878287336274409,"WMT"
"542",21.8888888888889,79.4418029943284,0.749999950683018,7.14229899396169,27,"Other","EPA",0.897456052593969,"WMT"
"543",12.6,24.7962559393668,0.793650793650794,5.72537352108191,1,"Agriculture","USGS",0.72594880847308,"XER"
"544",13,38.2593623953126,0.750000174669052,5.59691549665164,1,"Other","USGS",0.666533610091011,"XER"
"545",12,24.6666666666667,0.75,16.20707305335,2,"Agriculture","USGS",0.691119691119691,"XER"
"546",16,24,0.75,3.06693435084374,2,"Forest_Wetland","USGS",0.786295005807201,"XER"
"547",15.5,49.4228877594397,0.750000223601288,8.01522341074071,2,"Other","USGS",0.7460828818275,"XER"
"548",14,36.125,0.75,16.4141694672113,2,"Urban","USGS",0.488515598217347,"XER"
"549",11.6666666666667,28.8166666666667,0.75,16.6374654265435,3,"Agriculture","USGS",0.578319783197832,"XER"
"550",15,44.8991630724697,0.750000215849906,9.78888425233684,3,"Other","USGS",0.517610062893082,"XER"
"551",10,NA,NA,NA,3,"Urban","USGS",0.481748071979434,"XER"
"552",12,38.8333333333333,0.75,38.9347814962918,4,"Agriculture","USGS",0.450584007187781,"XER"
"553",11,27.653171456877,0.685615821244884,11.3956277970885,4,"Forest_Wetland","USGS",0.446126447016919,"XER"
"554",18.4,51.6425668007711,0.749999816863593,7.89794039174993,4,"Other","USGS",0.496353961371699,"XER"
"555",12.5,39.125,0.75,23.5835934321861,5,"Agriculture","USGS",0.527082119976704,"XER"
"556",15,NA,NA,NA,5,"Forest_Wetland","USGS",0.578947368421053,"XER"
"557",16,48.9493267570382,0.75,9.80098837801952,5,"Other","USGS",0.529195160441873,"XER"
"558",12,18,0.75,2.76784509106401,5,"Urban","USGS",0.352642276422764,"XER"
"559",12.1666666666667,36.3958333333333,0.75,16.9317071346503,6,"Agriculture","USGS",0.625811103100216,"XER"
"560",11,17.5275156026843,0.724277504243154,4.73130989389329,6,"Forest_Wetland","USGS",0.703105590062112,"XER"
"561",13.6666666666667,45.2797619047619,0.75,16.0949394457504,6,"Other","USGS",0.439344262295082,"XER"
"562",13,30.0833333333333,0.75,18.6350595734416,6,"Urban","USGS",0.702179176755448,"XER"
"563",13.75,34.23828125,0.75,9.47727388398287,7,"Agriculture","USGS",0.737024221453287,"XER"
"564",14,NA,NA,NA,7,"Other","USGS",0.804972804972805,"XER"
"565",13,37.625,0.75,16.8697908586082,7,"Urban","USGS",0.685210312075984,"XER"
"566",12.1,23.2368777409274,0.750000598187384,3.3497992983261,8,"Agriculture","USGS",0.721655249545645,"XER"
"567",18.2,60.98,0.75,22.3009719009511,8,"Forest_Wetland","EPA",0.718990889978977,"XER"
"568",13.75,29.4010046190595,0.750000228465425,5.6426831318972,8,"Forest_Wetland","USGS",0.555836646187206,"XER"
"569",21.48,77.3386669164123,0.750000035931385,7.87176071827699,8,"Other","EPA",0.752292925702097,"XER"
"570",17.0666666666667,58.4761213709484,0.749999808616448,8.36153968312025,8,"Other","USGS",0.632663847780127,"XER"
"571",12.2222222222222,36.2993492129373,0.749999233165409,6.65270150201787,8,"Urban","USGS",0.556584054941774,"XER"
"572",15,25.5840933288608,0.683333333333333,9.60789827592161,9,"Agriculture","USGS",0.531420765027322,"XER"
"573",23,94.4342105263158,0.75,16.4868049783411,9,"Forest_Wetland","EPA",0.776103336921421,"XER"
"574",12.5,27.5281273236235,0.704720059484762,9.99661008073866,9,"Forest_Wetland","USGS",0.409022556390977,"XER"
"575",21.5609756097561,88.914645641478,0.750000169342564,6.09767345177052,9,"Other","EPA",0.780596177904318,"XER"
"576",16,43.3720444881126,0.750000512672914,11.409807192387,9,"Other","USGS",0.658124419684308,"XER"
"577",11,NA,NA,NA,9,"Urban","EPA",0.663734776725304,"XER"
"578",19,48,0.75,24.400537769382,9,"Urban","USGS",0.612171837708831,"XER"
"579",14.5,NA,NA,NA,10,"Agriculture","EPA",0.520524017467249,"XER"
"580",11.6,42.02,0.75,19.635928725751,10,"Agriculture","USGS",0.426804946150778,"XER"
"581",19.8888888888889,111.043347764285,0.750000201553795,11.7522618695682,10,"Forest_Wetland","EPA",0.79930504369801,"XER"
"582",17.972972972973,81.9248798814546,0.749999429408915,6.2985769007649,10,"Other","EPA",0.767531964354901,"XER"
"583",17.7272727272727,48.7666506853147,0.750000591452486,7.48784635415031,10,"Other","USGS",0.735289551311908,"XER"
"584",5,NA,NA,NA,10,"Urban","USGS",0.382601351351351,"XER"
"585",19.6666666666667,21.1748836991187,0.64406779661017,15.3431802447346,11,"Agriculture","EPA",0.814685314685315,"XER"
"586",12.25,30.4437579597706,0.750000093438251,5.65124296980265,11,"Agriculture","USGS",0.572892324285457,"XER"
"587",26.4,99.6285714285714,0.75,29.4767783544595,11,"Forest_Wetland","EPA",0.739416058394161,"XER"
"588",20.6315789473684,77.1513578035023,0.749999727210606,9.04070212726407,11,"Other","EPA",0.799447942724058,"XER"
"589",15.4347826086957,51.1160368005007,0.749999773130555,7.55129804185996,11,"Other","USGS",0.763957019387993,"XER"
"590",12,34.1666666666667,0.75,16.7321299665036,11,"Urban","EPA",0.48334054521852,"XER"
"591",4.5,11.8706976842794,0.586207293050836,5.79039285858659,11,"Urban","USGS",0.34045393858478,"XER"
"592",10,NA,NA,NA,12,"Agriculture","USGS",0.493656922228351,"XER"
"593",16.5833333333333,40.558093947896,0.750000652358032,7.30897967916757,12,"Other","USGS",0.771868978805395,"XER"
"594",4.33333333333333,11.8333333333333,0.75,11.9882695105955,12,"Urban","USGS",0.546942291128338,"XER"
"595",3,NA,NA,NA,13,"Agriculture","USGS",0.747384155455904,"XER"
"596",12.8333333333333,34.2403901796016,0.714285714285714,11.6671648125801,13,"Other","USGS",0.813155386081983,"XER"
"597",8.5,NA,NA,NA,13,"Urban","USGS",0.755289139633286,"XER"
"598",8.5,16.7768922725009,0.696618364256091,7.46214989938635,14,"Agriculture","USGS",0.778723404255319,"XER"
"599",15,34.3214285714286,0.75,8.60502897455193,14,"Other","USGS",0.745740498034076,"XER"
"600",11,31.9,0.75,13.4383107739935,14,"Urban","USGS",0.81948986265533,"XER"
"601",13,32.0705159586147,0.750000406793561,5.13556261484189,15,"Agriculture","USGS",0.682319314005717,"XER"
"602",16.5384615384615,46.0986238162562,0.750000253802022,4.82726507486053,15,"Other","USGS",0.7904,"XER"
"603",11.3333333333333,NA,NA,NA,15,"Urban","USGS",0.543788187372709,"XER"
"604",21.0714285714286,82.6145452057648,0.749999871278748,11.3954292258962,16,"Forest_Wetland","EPA",0.803444976076555,"XER"
"605",19.8867924528302,89.5425271418913,0.750000348117456,5.80005126906455,16,"Other","EPA",0.814182131006513,"XER"
"606",30.375,65.9814751164632,0.749999251096979,9.50380340873396,16,"Other","USGS",0.683494352973194,"XER"
"607",13.5,NA,NA,NA,16,"Urban","USGS",0.781437125748503,"XER"
"608",14.6666666666667,44.9166666666667,0.75,25.5297418244447,17,"Agriculture","EPA",0.7265625,"XER"
"609",13.3333333333333,33.2666666666667,0.75,19.1164095373349,17,"Agriculture","USGS",0.797441364605544,"XER"
"610",17.8,81.0730769230769,0.75,38.0578245976899,17,"Forest_Wetland","EPA",0.769442532690984,"XER"
"611",20.1176470588235,91.5398775412395,0.749999734520023,6.49180723606732,17,"Other","EPA",0.857494993067324,"XER"
"612",17,48.875,0.75,18.9329100996426,17,"Other","USGS",0.814583333333333,"XER"
"613",18.3333333333333,36.030303030303,0.75,10.547336644186,17,"Urban","EPA",0.676253400699573,"XER"
"614",14.75,50.9821428571429,0.75,24.9910318040698,18,"Other","USGS",0.848967551622419,"XER"
"615",11,NA,NA,NA,18,"Urban","USGS",0.761217948717949,"XER"
"616",21.5,52.421875,0.75,15.5879435145558,19,"Agriculture","USGS",0.849852616064849,"XER"
"617",14,NA,NA,NA,19,"Forest_Wetland","USGS",0.681102362204724,"XER"
"618",15,16.1189997337547,0.644444444444444,10.7298589403839,19,"Other","USGS",0.760986892829607,"XER"
"619",9,9,0.666666666666667,1.75483299093061,19,"Urban","USGS",0.729820627802691,"XER"
"620",20,42.9406425741312,0.72,10.2047480746591,20,"Agriculture","USGS",0.82301026957638,"XER"
"621",12.125,NA,NA,NA,20,"Other","USGS",0.589678725018973,"XER"
"622",10.6666666666667,36.3333333333333,0.75,18.9373906040125,20,"Urban","USGS",0.530503978779841,"XER"
"623",25,40.7386443310445,0.75,6.43499280407207,21,"Agriculture","USGS",0.837680031140522,"XER"
"624",19.375,86.2734375,0.75,19.0005879091355,21,"Forest_Wetland","EPA",0.783538796229152,"XER"
"625",21.6216216216216,76.6637924673421,0.750000684393598,6.02952803997688,21,"Other","EPA",0.841238656562822,"XER"
"626",16.75,46.83125,0.75,17.0707085708065,21,"Other","USGS",0.747305663838569,"XER"
"627",12.5,27.5281273236235,0.704720059484762,10.0980490161262,21,"Urban","USGS",0.599462365591398,"XER"
"628",21.5,42.6501301151059,0.758140517215494,5.44907882939025,22,"Agriculture","EPA",0.886833179155103,"XER"
"629",20.8571428571429,84.2714285714286,0.75,21.1097876401628,22,"Forest_Wetland","EPA",0.844334719334719,"XER"
"630",20.8205128205128,75.1355156069337,0.749999657055558,5.83075632204861,22,"Other","EPA",0.871614985267293,"XER"
"631",12,NA,NA,NA,22,"Other","USGS",0.488114980652294,"XER"
"632",13,47.0666666666667,0.75,26.9233627043198,22,"Urban","USGS",0.691292875989446,"XER"
"633",13.5,55.3277174175133,0.748148148148148,12.6938875794108,23,"Other","USGS",0.55918057663126,"XER"
"634",5.5,17.2906171558953,0.571590649781661,9.01304611435459,23,"Urban","USGS",0.662121212121212,"XER"
"635",9,28.75,0.75,35.6230674205572,24,"Other","USGS",0.749923942804989,"XER"
"636",11.5,23.3964704403079,0.707643718421411,8.30791805657481,24,"Urban","USGS",0.690883190883191,"XER"
"637",12.5625,30.7757775910834,0.749999699095621,5.27823688778038,25,"Agriculture","USGS",0.701512501286141,"XER"
"638",18,54.280022180657,0.750000308591987,10.9971629492699,25,"Forest_Wetland","USGS",0.843388365992902,"XER"
"639",17.3529411764706,44.9328418119491,0.749999790374637,8.33461961539494,25,"Other","USGS",0.82503057480636,"XER"
"640",14.2826086956522,33.9551339929407,0.750000430712541,2.82203340904862,25,"Urban","USGS",0.788700710222708,"XER"
"641",19,43.2092668791377,0.718159560318078,14.1767388626038,26,"Agriculture","EPA",0.824110671936759,"XER"
"642",18,19.4595648701149,0.666666666666667,9.28164271567478,26,"Agriculture","USGS",0.698222222222222,"XER"
"643",24.1428571428571,105.332706766917,0.75,21.7742919895416,26,"Forest_Wetland","EPA",0.907068927548998,"XER"
"644",30.5,49.1825923296586,0.74018413610881,4.96547015491515,26,"Forest_Wetland","USGS",0.8176,"XER"
"645",20.7368421052632,71.5264869872021,0.750000329735879,5.47572816165223,26,"Other","EPA",0.788488717773771,"XER"
"646",19,43.2092668791377,0.718159560318078,13.5777312688555,26,"Urban","EPA",0.882692307692308,"XER"
"647",17.7142857142857,42.0286945853047,0.752688885841392,9.3116289025313,26,"Urban","USGS",0.647666164766616,"XER"
"648",19.8,40.5134586598766,0.707070707070707,13.8667635942085,27,"Agriculture","EPA",0.834916864608076,"XER"
"649",26.6,82.55,0.75,28.4240664706283,27,"Forest_Wetland","EPA",0.931860609831985,"XER"
"650",19.5151515151515,75.2248487613043,0.750000226118948,5.95040141865829,27,"Other","EPA",0.895900081455335,"XER"
"651",10.6666666666667,36.6666666666667,0.75,26.2081993789651,27,"Urban","EPA",0.416666666666667,"XER"
