"","tot_abun","YearCont","Year","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse"
"3572",2253.7311,17.4767123287671,17,"NAP",0.166666666666667,1.022,"EPA",0.994845360824742,"NRS_VT-10109","Forest_Wetland"
"3573",1886.6195,17.5561643835616,17,"NAP",0.233317778814746,1.022,"EPA",1,"NRS_VT-10112","Forest_Wetland"
"3574",1697.1452,17.4575342465753,17,"NAP",0.2,1.022,"EPA",0.994301994301994,"NRS_VT-10113","Forest_Wetland"
"3575",4299.1086,17.6301369863014,17,"NAP",0.2,1.022,"EPA",0.998870056497175,"NRS_VT-10113","Forest_Wetland"
"3576",5812.7248,21.4849315068493,21,"NAP",0.0833000133280021,1.022,"EPA",0.944866920152091,"NRS_VT-10113","Forest_Wetland"
"3577",1371.0199,21.5369863013699,21,"NAP",0.3125,1.022,"EPA",0.830508474576271,"NRS_VT-10113","Forest_Wetland"
"3578",2318.2913,17.572602739726,17,"NAP",0.166666666666667,1.022,"EPA",0.997506234413965,"NRS_VT-10116","Forest_Wetland"
"3579",1337.4036,17.5342465753425,17,"NAP",0.233317778814746,1.022,"EPA",0.993957703927492,"NRS_VT-10117","Forest_Wetland"
"3580",422.5749,21.6191780821918,21,"NAP",1,1.022,"EPA",0.83206106870229,"NRS_VT-10119","Forest_Wetland"
"3581",707.2255,26.4493150684931,26,"NAP",0.666666666666667,1.022,"EPA",0.915921288014311,"NRS_VT-10119","Forest_Wetland"
"3582",466.191,26.5013698630137,26,"NAP",0.874967188730423,1.022,"EPA",0.817490494296578,"NRS_VT-10119","Forest_Wetland"
"3583",2136.7055,21.6219178082192,21,"NAP",0.208298616897184,1.022,"EPA",0.876923076923077,"NRS_VT-10120","Forest_Wetland"
"3584",2441.5261,26.4876712328767,26,"NAP",0.187501171882324,1.022,"EPA",0.927165354330709,"NRS_VT-10120","Forest_Wetland"
"3585",1725.5123,26.5260273972603,26,"NAP",0.25,1.022,"EPA",0.88560157790927,"NRS_VT-10120","Forest_Wetland"
"3586",337.4731,21.4794520547945,21,"NAP",1,1.022,"EPA",0.807174887892377,"NRS_VT-10121","Forest_Wetland"
"3587",3654.4875,22.4794520547945,22,"NAP",0.125,1.022,"EPA",0.970472440944882,"NRS_VT-10123","Forest_Wetland"
"3588",251.784,21.4602739726027,21,"NAP",1,0.929,"EPA",0.841379310344828,"NRS_VT-10124","Forest_Wetland"
"3589",733.4023,21.5972602739726,21,"NAP",0.604193100114797,1.022,"EPA",0.879611650485437,"NRS_VT-10125","Forest_Wetland"
"3590",2342.404,22.4575342465753,22,"NAP",0.187501171882324,1.022,"EPA",0.93921568627451,"NRS_VT-10126","Forest_Wetland"
"3591",818.8977,21.5561643835616,21,"NAP",0.52080620801,1.022,"EPA",0.822097378277154,"NRS_VT-10127","Forest_Wetland"
"3592",2451.6546,21.5945205479452,21,"NAP",0.197898319843265,1.022,"EPA",0.892416225749559,"NRS_VT-10129","Forest_Wetland"
"3593",3098.26,22.4958904109589,22,"NAP",0.166700006668,1.022,"EPA",0.892255892255892,"NRS_VT-10130","Forest_Wetland"
"3594",1772.4651,22.4602739726027,22,"NAP",0.25,1.022,"EPA",0.847014925373134,"NRS_VT-10131","Forest_Wetland"
"3595",98.992,21.5643835616438,21,"NAP",1,0.929,"EPA",0.888888888888889,"NRS_VT-10132","Forest_Wetland"
"3596",1728.1492,21.4794520547945,21,"NAP",0.208298616897184,1.022,"EPA",0.692022263450835,"NRS_VT-10133","Forest_Wetland"
"3597",1608.9135,21.6,21,"NAP",0.3125,1.022,"EPA",0.928443649373882,"NRS_VT-10134","Forest_Wetland"
"3598",2023.6627,26.5643835616438,26,"NAP",0.208333333333333,1.022,"EPA",0.798534798534799,"NRS_VT-10135","Forest_Wetland"
"3599",397.142,26.6,26,"NAP",1,1.022,"EPA",0.936363636363636,"NRS_VT-10136","Forest_Wetland"
"3600",2646.9603,26.427397260274,26,"NAP",0.166666666666667,1.022,"EPA",0.842105263157895,"NRS_VT-10138","Forest_Wetland"
"3601",1333.9962,26.6,26,"NAP",0.354170355941208,1.022,"EPA",0.872566371681416,"NRS_VT-10139","Forest_Wetland"
"3602",498.6122,26.586301369863,26,"NAP",0.874967188730423,1.022,"EPA",0.898635477582846,"NRS_VT-10140","Forest_Wetland"
"3603",2024.8365,27.4465753424658,27,"NAP",0.166666666666667,1.022,"EPA",0.681564245810056,"NRS_VT-10141","Forest_Wetland"
"3604",245.5242,26.5835616438356,26,"NAP",1,1.022,"EPA",0.91578947368421,"NRS_VT-10142","Forest_Wetland"
"3605",1545.8243,26.4684931506849,26,"NAP",0.27083389757062,1.022,"EPA",0.851272015655577,"NRS_VT-10143","Forest_Wetland"
"3606",7246.3708,26.6191780821918,26,"NAP",0.0625,1.022,"EPA",0.941176470588235,"NRS_VT-10144","Forest_Wetland"
"3607",1484.8795,26.6054794520548,26,"NAP",0.333333333333333,1.022,"EPA",0.922242314647378,"NRS_VT-10145","Forest_Wetland"
"3608",489.9025,26.4246575342466,26,"NAP",0.774713356058259,1.022,"EPA",0.847222222222222,"NRS_VT-10148","Forest_Wetland"
"3609",2086.7743,26.5616438356164,26,"NAP",0.187501171882324,1.022,"EPA",0.891089108910891,"NRS_VT-10149","Forest_Wetland"
"3610",921.4479,27.4246575342466,27,"NAP",0.5,1.022,"EPA",0.831010452961672,"NRS_VT-10152","Forest_Wetland"
"3611",478.0604,27.441095890411,27,"NAP",0.916674305619213,1.022,"EPA",0.917159763313609,"NRS_VT-10153","Forest_Wetland"
"3612",4064.2018,8.66301369863014,8,"WMT",0.0917,1.022,"EPA",0.779727095516569,"NRS_WA-10004","Forest_Wetland"
"3613",1317.6102,16.6383561643836,16,"WMT",0.333333333333333,1.022,"EPA",0.942307692307692,"NRS_WA-10004","Forest_Wetland"
"3614",1039.4495,16.641095890411,16,"WMT",0.458295142071494,1.022,"EPA",0.944347826086957,"NRS_WA-10004","Forest_Wetland"
"3615",237.6984,10.6219178082192,10,"WMT",1,1.022,"EPA",0.432384341637011,"NRS_WA-10152","Forest_Wetland"
"3616",1018.874,16.5972602739726,16,"WMT",0.416666666666667,1.022,"EPA",0.926782273603083,"NRS_WA-10152","Forest_Wetland"
"3617",551.717,10.5260273972603,10,"WMT",0.8333,1.022,"EPA",0.759615384615385,"NRS_WA-10164","Forest_Wetland"
"3618",2227.5059,16.6191780821918,16,"WMT",0.187511719482468,1.022,"EPA",0.868761552680222,"NRS_WA-10164","Other"
"3619",690.5968,10.7342465753425,10,"WMT",0.5,1.022,"EPA",0.720081135902637,"NRS_WA-10195","Forest_Wetland"
"3620",374.6438,17.7068493150685,17,"WMT",1,1.022,"EPA",0.972222222222222,"NRS_WA-10195","Forest_Wetland"
"3621",633.8617,10.5424657534247,10,"WMT",0.75,1.022,"EPA",0.79672131147541,"NRS_WA-10206","Forest_Wetland"
"3622",1016.5263,16.5424657534247,16,"WMT",0.416666666666667,1.022,"EPA",0.847246891651865,"NRS_WA-10206","Forest_Wetland"
"3623",966.444,17.7424657534247,17,"WMT",0.5,1.022,"EPA",0.958181818181818,"NRS_WA-10206","Forest_Wetland"
"3624",550.7166,16.6,16,"WMT",1,1.022,"EPA",0.980836236933798,"NRS_WA-10319","Forest_Wetland"
"3625",167.2693,21.6356164383562,21,"WMT",1,1.022,"EPA",0.834146341463415,"NRS_WA-10319","Forest_Wetland"
"3626",168.2475,21.7123287671233,21,"WMT",1,1.022,"EPA",0.843137254901961,"NRS_WA-10319","Forest_Wetland"
"3627",312.0402,26.4684931506849,26,"WMT",1,1.022,"EPA",0.927613941018767,"NRS_WA-10319","Forest_Wetland"
"3628",460.7238,26.5178082191781,26,"WMT",1,1.022,"EPA",0.927165354330709,"NRS_WA-10319","Forest_Wetland"
"3629",440.8124,17.5780821917808,17,"WMT",0.144237703735757,1.022,"EPA",0.525896414342629,"NRS_WA-10320","Forest_Wetland"
"3630",1330.7625,22.5013698630137,22,"WMT",0.184498440988174,1.022,"EPA",0.814741035856574,"NRS_WA-10320","Forest_Wetland"
"3631",435.9279,22.5561643835616,22,"WMT",0.202400469569089,0.929,"EPA",0.669793621013133,"NRS_WA-10320","Forest_Wetland"
"3632",736.571,17.5698630136986,17,"XER",0.666666666666667,1.022,"EPA",0.94017094017094,"NRS_WA-10328","Other"
"3633",2798.9962,22.6191780821918,22,"XER",0.166700006668,1.022,"EPA",0.962075848303393,"NRS_WA-10328","Other"
"3634",648.0458,17.5753424657534,17,"WMT",0.750187546886722,1.022,"EPA",0.952561669829222,"NRS_WA-10331","Forest_Wetland"
"3635",1105.6442,21.4986301369863,21,"WMT",0.416701391782649,1.022,"EPA",0.934615384615385,"NRS_WA-10331","Forest_Wetland"
"3636",592.5691,17.6904109589041,17,"WMT",0.619195046439629,0.929,"EPA",0.75,"NRS_WA-10336","Forest_Wetland"
"3637",181.9418,21.4684931506849,21,"WMT",1,1.022,"EPA",0.819571865443425,"NRS_WA-10336","Forest_Wetland"
"3638",211.2875,26.4794520547945,26,"WMT",1,1.022,"EPA",0.722610722610723,"NRS_WA-10336","Forest_Wetland"
"3639",1522.1308,16.6356164383562,16,"XER",0.2460024600246,0.929,"EPA",0.784786641929499,"NRS_WA-10338","Other"
"3640",323.7782,17.5369863013699,17,"WMT",1,1.022,"EPA",0.900537634408602,"NRS_WA-10341","Forest_Wetland"
"3641",1232.406,21.5452054794521,21,"WMT",0.416701391782649,1.022,"EPA",0.943362831858407,"NRS_WA-10341","Forest_Wetland"
"3642",379.5345,26.4794520547945,26,"WMT",1,1.022,"EPA",0.861233480176211,"NRS_WA-10341","Forest_Wetland"
"3643",2905.2004,17.5150684931507,17,"WMT",0.166666666666667,1.022,"EPA",0.968401486988848,"NRS_WA-10347","Forest_Wetland"
"3644",5117.8468,16.7150684931507,16,"WMT",0.0625,1.022,"EPA",0.731531531531531,"NRS_WA-10356","Forest_Wetland"
"3645",1139.9219,21.6767123287671,21,"WMT",0.374995312558593,1.022,"EPA",0.902214022140221,"NRS_WA-10356","Forest_Wetland"
"3646",493.5406,26.4630136986301,26,"WMT",0.937470704040499,1.022,"EPA",0.948571428571429,"NRS_WA-10356","Forest_Wetland"
"3647",331.604,17.5397260273973,17,"WMT",1,1.022,"EPA",0.860091743119266,"NRS_WA-10358","Forest_Wetland"
"3648",819.798,22.6520547945205,22,"WMT",0.541711809317443,1.022,"EPA",0.894433781190019,"NRS_WA-10358","Forest_Wetland"
"3649",1525.9767,26.4904109589041,26,"WMT",0.291664236131366,1.022,"EPA",0.88,"NRS_WA-10358","Forest_Wetland"
"3650",1502.6756,17.572602739726,17,"WMT",0.291630212890055,1.022,"EPA",0.936479128856624,"NRS_WA-10360","Forest_Wetland"
"3651",3286.6915,21.641095890411,21,"WMT",0.125,1.022,"EPA",0.921414538310413,"NRS_WA-10360","Forest_Wetland"
"3652",293.21,17.6301369863014,17,"WMT",1,0.743,"EPA",0.9375,"NRS_WA-10362","Forest_Wetland"
"3653",238.5131,17.7780821917808,17,"WMT",1,0.558,"EPA",0.919463087248322,"NRS_WA-10365","Other"
"3654",409.8585,22.6164383561644,22,"WMT",1,1.022,"EPA",0.930885529157667,"NRS_WA-10365","Other"
"3655",1142.9467,17.6328767123288,17,"XER",0.155763239875389,1.022,"EPA",0.727634194831014,"NRS_WA-10368","Urban"
"3656",1507.476,17.786301369863,17,"WMT",0.416666666666667,0.743,"EPA",0.956521739130435,"NRS_WA-10371","Forest_Wetland"
"3657",2213.3813,17.5561643835616,17,"WMT",0.19047619047619,1.022,"EPA",0.917148362235067,"NRS_WA-10374","Forest_Wetland"
"3658",3721.5613,17.7643835616438,17,"WMT",0.101194090265129,1.022,"EPA",0.837937384898711,"NRS_WA-10376","Forest_Wetland"
"3659",1010.595,22.6876712328767,22,"WMT",0.43750273439209,1.022,"EPA",0.864716636197441,"NRS_WA-10381","Forest_Wetland"
"3660",433.3347,26.4712328767123,26,"WMT",1,1.022,"EPA",0.924024640657084,"NRS_WA-10381","Forest_Wetland"
"3661",112.4911,26.5095890410959,26,"WMT",1,1.022,"EPA",0.864285714285714,"NRS_WA-10381","Forest_Wetland"
"3662",3505.804,22.613698630137,22,"WMT",0.125,1.022,"EPA",0.922800718132855,"NRS_WA-10382","Forest_Wetland"
"3663",413.7713,26.5013698630137,26,"WMT",1,1.022,"EPA",0.937621832358674,"NRS_WA-10382","Forest_Wetland"
"3664",972.5865,21.6931506849315,21,"WMT",0.43750273439209,1.022,"EPA",0.866019417475728,"NRS_WA-10383","Forest_Wetland"
"3665",521.3708,21.4821917808219,21,"XER",1,1.022,"EPA",0.957446808510638,"NRS_WA-10384","Other"
"3666",1308.9379,21.4958904109589,21,"WMT",0.333300003333,1.022,"EPA",0.943798449612403,"NRS_WA-10386","Forest_Wetland"
"3667",2998.9486,22.5972602739726,22,"WMT",0.145800224532346,1.022,"EPA",0.866310160427808,"NRS_WA-10387","Forest_Wetland"
"3668",676.9018,26.4657534246575,26,"XER",0.5,1.022,"EPA",0.861682242990654,"NRS_WA-10397","Forest_Wetland"
"3669",7778.5016,21.6958904109589,21,"WMT",0.0625,1.022,"EPA",0.949640287769784,"NRS_WA-10399","Other"
"3670",3857.9499,26.6904109589041,26,"WMT",0.125,1.022,"EPA",0.981060606060606,"NRS_WA-10399","Other"
"3671",3505.804,21.7150684931507,21,"XER",0.125,1.022,"EPA",0.921606118546845,"NRS_WA-10403","Other"
"3672",941.0113,21.5808219178082,21,"WMT",0.5,1.022,"EPA",0.976047904191617,"NRS_WA-10404","Other"
"3673",3453.96,26.5123287671233,26,"WMT",1,0.093,"EPA",0.894150417827298,"NRS_WA-10405","Forest_Wetland"
"3674",813.8478,21.6547945205479,21,"WMT",0.5,1.022,"EPA",0.832469775474957,"NRS_WA-10407","Forest_Wetland"
"3675",395.1858,26.4904109589041,26,"WMT",1,1.022,"EPA",0.898678414096916,"NRS_WA-10407","Forest_Wetland"
"3676",54.7786,22.613698630137,22,"XER",1,1.022,"EPA",0.408317580340265,"NRS_WA-10410","Other"
"3677",289.5422,26.4849315068493,26,"XER",0.125,1.022,"EPA",0.401923076923077,"NRS_WA-10410","Other"
"3678",0.9782,21.4657534246575,21,"WMT",1,1.022,"EPA",1,"NRS_WA-10411","Forest_Wetland"
"3679",403.9891,21.6191780821918,21,"XER",1,1.022,"EPA",0.832469775474957,"NRS_WA-10416","Other"
"3680",190.7457,22.5945205479452,22,"WMT",1,1.022,"EPA",0.937984496124031,"NRS_WA-10417","Forest_Wetland"
"3681",1237.6776,22.6328767123288,22,"WMT",0.343796197614054,1.022,"EPA",0.909266409266409,"NRS_WA-10418","Forest_Wetland"
"3682",940.9813,22.6356164383562,22,"WMT",0.52080620801,1.022,"EPA",0.948998178506375,"NRS_WA-10419","Forest_Wetland"
"3683",97.8185,26.6931506849315,26,"WMT",1,1.022,"EPA",0.703703703703704,"NRS_WA-10432","Forest_Wetland"
"3684",310.0841,26.4986301369863,26,"WMT",1,1.022,"EPA",0.775280898876405,"NRS_WA-10435","Forest_Wetland"
"3685",567.684,26.4876712328767,26,"XER",0.687521485046408,1.022,"EPA",0.895463510848126,"NRS_WA-10438","Other"
"3686",306.1709,26.5068493150685,26,"WMT",1,1.022,"EPA",0.94269340974212,"NRS_WA-10444","Forest_Wetland"
"3687",644.2792,26.4904109589041,26,"WMT",0.750018750468762,1.022,"EPA",0.942056074766355,"NRS_WA-10449","Forest_Wetland"
"3688",4335.3016,26.4602739726027,26,"XER",0.0625,1.022,"EPA",0.803059273422562,"NRS_WA-10451","Other"
"3689",607.451,26.5178082191781,26,"XER",0.666666666666667,1.022,"EPA",0.855731225296443,"NRS_WA-10452","Other"
"3690",899.9278,26.5068493150685,26,"WMT",0.5,1.022,"EPA",0.938976377952756,"NRS_WA-10453","Forest_Wetland"
"3691",24403.68,26.4986301369863,26,"XER",0.166666666666667,0.093,"EPA",0.904,"NRS_WA-10463","Other"
"3692",308.1272,26.5808219178082,26,"XER",1,1.022,"EPA",0.924418604651163,"NRS_WA-10466","Other"
"3693",1477.054,12.5397260273973,12,"UMW",0.2,1.022,"EPA",0.728956228956229,"NRS_WI-10008","Agriculture"
"3694",4747.4421,12.558904109589,12,"UMW",0.075,1.022,"EPA",0.916831683168317,"NRS_WI-10008","Agriculture"
"3695",1211.6289,17.572602739726,17,"UMW",0.233317778814746,1.022,"EPA",0.874755381604697,"NRS_WI-10008","Agriculture"
"3696",2105.0478,12.5506849315068,12,"UMW",0.125,1.022,"EPA",0.957528957528958,"NRS_WI-10009","Agriculture"
"3697",2044.2249,12.5972602739726,12,"UMW",0.167,1.022,"EPA",0.932562620423892,"NRS_WI-10009","Agriculture"
"3698",176.0732,17.5397260273973,17,"UMW",0.5,1.022,"EPA",0.998062015503876,"NRS_WI-10009","Agriculture"
"3699",725.5582,12.4958904109589,12,"UMW",0.333,1.022,"EPA",0.934664246823956,"NRS_WI-10011","Agriculture"
"3700",1266.1314,17.4767123287671,17,"UMW",0.233317778814746,1.022,"EPA",0.99644128113879,"NRS_WI-10011","Agriculture"
"3701",144.7711,12.4794520547945,12,"UMW",1,1.022,"EPA",0.711111111111111,"NRS_WI-10012","Forest_Wetland"
"3702",156.02,17.7123287671233,17,"UMW",1,0.929,"EPA",0.639303482587065,"NRS_WI-10012","Forest_Wetland"
"3703",2766.8574,17.5534246575342,17,"UMW",0.266666666666667,0.651,"EPA",0.957115009746589,"NRS_WI-10013","Forest_Wetland"
"3704",582.0177,12.5342465753425,12,"UMW",0.6,1.022,"EPA",0.910679611650485,"NRS_WI-10014","Forest_Wetland"
"3705",1009.1662,17.6082191780822,17,"UMW",0.433275563258232,1.022,"EPA",0.968,"NRS_WI-10014","Forest_Wetland"
"3706",3051.6938,12.6301369863014,12,"UMW",0.167,1.022,"EPA",0.938741721854305,"NRS_WI-10015","Forest_Wetland"
"3707",2382.8517,17.6109589041096,17,"UMW",0.166666666666667,1.022,"EPA",0.937629937629938,"NRS_WI-10015","Forest_Wetland"
"3708",1522.4347,12.6547945205479,12,"TPL",0.133,1.022,"EPA",0.855946398659966,"NRS_WI-10016","Urban"
"3709",378.5556,17.441095890411,17,"TPL",0.333333333333333,1.022,"EPA",0.861386138613861,"NRS_WI-10016","Urban"
"3710",1864.0024,12.5534246575342,12,"UMW",0.233,1.022,"EPA",0.895551257253385,"NRS_WI-10018","Forest_Wetland"
"3711",1366.0573,17.4986301369863,17,"UMW",0.3000300030003,1.022,"EPA",0.952095808383233,"NRS_WI-10018","Forest_Wetland"
"3712",2024.8359,12.6082191780822,12,"UMW",0.1,1.022,"EPA",0.946257197696737,"NRS_WI-10024","Agriculture"
"3713",1192.1592,17.558904109589,17,"UMW",0.266666666666667,1.022,"EPA",0.976284584980237,"NRS_WI-10024","Agriculture"
"3714",2746.7349,17.6547945205479,17,"TPL",0.166666666666667,1.022,"EPA",0.974271012006861,"NRS_WI-10026","Agriculture"
"3715",661.1784,12.4849315068493,12,"UMW",0.108,1.022,"EPA",0.66793893129771,"NRS_WI-10028","Forest_Wetland"
"3716",123.2511,17.4931506849315,17,"UMW",0.166666666666667,1.022,"EPA",0.888045540796964,"NRS_WI-10028","Forest_Wetland"
"3717",313.0805,17.7068493150685,17,"UMW",0.599880023995201,1.022,"EPA",0.963579604578564,"NRS_WI-10028","Forest_Wetland"
"3718",1318.236,12.6164383561644,12,"UMW",0.233,1.022,"EPA",0.95578231292517,"NRS_WI-10029","Agriculture"
"3719",2926.721,12.8630136986301,12,"UMW",0.125,1.022,"EPA",0.92962962962963,"NRS_WI-10029","Agriculture"
"3720",1075.9995,17.5917808219178,17,"UMW",0.2,1.022,"EPA",0.954003407155026,"NRS_WI-10029","Agriculture"
"3721",54.2892,17.4739726027397,17,"UMW",0.666666666666667,1.022,"EPA",1,"NRS_WI-10031","Agriculture"
"3722",5232.6823,12.613698630137,12,"UMW",0.083,1.022,"EPA",0.928571428571429,"NRS_WI-10032","Forest_Wetland"
"3723",951.2833,17.5342465753425,17,"UMW",0.4,1.022,"EPA",0.910179640718563,"NRS_WI-10032","Forest_Wetland"
"3724",4113.3794,12.613698630137,12,"UMW",0.117,1.022,"EPA",0.915467625899281,"NRS_WI-10033","Forest_Wetland"
"3725",2215.5825,17.6904109589041,17,"UMW",0.133333333333333,1.022,"EPA",0.801603206412826,"NRS_WI-10033","Forest_Wetland"
"3726",919.4906,17.5123287671233,17,"UMW",0.2,1.022,"EPA",0.926654740608229,"NRS_WI-10037","Forest_Wetland"
"3727",430.3999,17.5890410958904,17,"TPL",0.1,1.022,"EPA",0.8760907504363,"NRS_WI-10042","Agriculture"
"3728",1561.732,12.8,12,"UMW",0.233,1.022,"EPA",0.738137082601054,"NRS_WI-10043","Forest_Wetland"
"3729",545.1735,17.5561643835616,17,"UMW",0.333333333333333,0.836,"EPA",0.978764478764479,"NRS_WI-10043","Forest_Wetland"
"3730",1833.002,17.6684931506849,17,"UMW",0.3000300030003,0.836,"EPA",0.956642066420664,"NRS_WI-10043","Forest_Wetland"
"3731",1848.7638,17.6493150684932,17,"UMW",0.166666666666667,1.022,"EPA",1,"NRS_WI-10055","Agriculture"
"3732",544.2304,21.5232876712329,21,"UMW",0.366663000036666,1.022,"EPA",0.664495114006515,"NRS_WI-10055","Agriculture"
"3733",866.5571,26.6191780821918,26,"UMW",0.333000333000333,1.022,"EPA",0.995934959349594,"NRS_WI-10055","Agriculture"
"3734",327.3577,17.5890410958904,17,"UMW",0.433275563258232,1.022,"EPA",0.741414141414141,"NRS_WI-10056","Forest_Wetland"
"3735",454.2676,21.6356164383562,21,"UMW",0.833333333333333,1.022,"EPA",0.992307692307692,"NRS_WI-10056","Forest_Wetland"
"3736",569.3019,21.6767123287671,21,"UMW",0.666666666666667,1.022,"EPA",0.997442455242967,"NRS_WI-10056","Forest_Wetland"
"3737",249.9798,26.4493150684931,26,"UMW",0.27000027000027,1.022,"EPA",0.92091388400703,"NRS_WI-10056","Forest_Wetland"
"3738",195.64,26.5095890410959,26,"UMW",0.599988000239995,1.022,"EPA",0.933734939759036,"NRS_WI-10056","Forest_Wetland"
"3739",1349.8908,17.6465753424658,17,"UMW",0.1,1.022,"EPA",1,"NRS_WI-10068","Forest_Wetland"
"3740",2700.9551,21.6931506849315,21,"UMW",0.0669998794002171,1.022,"EPA",0.701492537313433,"NRS_WI-10068","Forest_Wetland"
"3741",1255.5795,26.5643835616438,26,"UMW",0.0669998794002171,1.022,"EPA",0.960227272727273,"NRS_WI-10068","Forest_Wetland"
"3742",289.542,17.6876712328767,17,"UMW",0.5,1.022,"EPA",0.717054263565892,"NRS_WI-10069","Forest_Wetland"
"3743",339.7165,22.6876712328767,22,"UMW",0.866701334720056,1.022,"EPA",0.957957957957958,"NRS_WI-10069","Forest_Wetland"
"3744",1136.8888,27.641095890411,27,"UMW",0.414714054659312,1.022,"EPA",0.961315280464217,"NRS_WI-10069","Forest_Wetland"
"3745",723.8552,17.5506849315069,17,"UMW",0.5,1.022,"EPA",0.899313501144165,"NRS_WI-10072","Forest_Wetland"
"3746",1676.3589,21.6520547945205,21,"UMW",0.266666666666667,1.022,"EPA",0.928861788617886,"NRS_WI-10072","Forest_Wetland"
"3747",1036.8734,26.4821917808219,26,"UMW",0.4,1.022,"EPA",0.907786885245902,"NRS_WI-10072","Forest_Wetland"
"3748",1782.7367,17.4958904109589,17,"UMW",0.133333333333333,1.022,"EPA",0.863095238095238,"NRS_WI-10077","Agriculture"
"3749",1887.8909,21.5561643835616,21,"UMW",0.1,1.022,"EPA",0.974874371859296,"NRS_WI-10077","Agriculture"
"3750",2498.6239,21.613698630137,21,"UMW",0.0919997056009421,1.022,"EPA",0.979253112033195,"NRS_WI-10077","Agriculture"
"3751",1009.9737,17.613698630137,17,"UMW",0.4,1.022,"EPA",0.860279441117764,"NRS_WI-10087","Forest_Wetland"
"3752",718.6337,21.5397260273973,21,"UMW",0.63335233390335,0.929,"EPA",0.951002227171492,"NRS_WI-10087","Forest_Wetland"
"3753",985.5192,26.5287671232877,26,"UMW",0.4,1.022,"EPA",0.958742632612967,"NRS_WI-10087","Forest_Wetland"
"3754",1995.4905,17.5945205479452,17,"UMW",0.2,1.022,"EPA",0.900990099009901,"NRS_WI-10088","Forest_Wetland"
"3755",733.6503,21.558904109589,21,"UMW",0.466657333519996,1.022,"EPA",0.988700564971751,"NRS_WI-10088","Forest_Wetland"
"3756",1630.2955,26.5780821917808,26,"UMW",0.267001308306411,1.022,"EPA",0.928155339805825,"NRS_WI-10088","Forest_Wetland"
"3757",1255.9856,17.6520547945205,17,"UMW",0.166666666666667,1.022,"EPA",0.906374501992032,"NRS_WI-10090","Agriculture"
"3758",2096.097,21.4986301369863,21,"TPL",0.233334111113704,1.022,"EPA",0.99403578528827,"NRS_WI-10091","Agriculture"
"3759",1326.4147,21.7178082191781,21,"UMW",0.166666666666667,1.022,"EPA",0.978991596638655,"NRS_WI-10093","Forest_Wetland"
"3760",4466.6402,26.5808219178082,26,"UMW",0.0829999502000299,1.022,"EPA",0.879684418145957,"NRS_WI-10093","Forest_Wetland"
"3761",211.7407,17.6356164383562,17,"UMW",0.766871165644172,1.022,"EPA",0.972222222222222,"NRS_WI-10094","Agriculture"
"3762",210.3095,21.6575342465753,21,"UMW",1,1.022,"EPA",0.964125560538117,"NRS_WI-10094","Agriculture"
"3763",808.2359,17.627397260274,17,"UMW",0.433275563258232,1.022,"EPA",0.882583170254403,"NRS_WI-10095","Forest_Wetland"
"3764",971.0776,21.6794520547945,21,"UMW",0.366663000036666,1.022,"EPA",0.915211970074813,"NRS_WI-10095","Forest_Wetland"
"3765",905.7967,17.6739726027397,17,"UMW",0.5,1.022,"EPA",0.970238095238095,"NRS_WI-10098","Forest_Wetland"
"3766",855.537,21.5835616438356,21,"UMW",0.433331888893704,1.022,"EPA",0.94390243902439,"NRS_WI-10098","Forest_Wetland"
"3767",748.9621,26.4876712328767,26,"UMW",0.36699941280094,1.022,"EPA",0.746534653465347,"NRS_WI-10098","Forest_Wetland"
"3768",645.7287,17.7095890410959,17,"UMW",0.599880023995201,1.022,"EPA",0.860557768924303,"NRS_WI-10099","Forest_Wetland"
"3769",1878.1093,21.7095890410959,21,"UMW",0.166666666666667,1.022,"EPA",0.969879518072289,"NRS_WI-10099","Forest_Wetland"
"3770",1313.2095,17.6712328767123,17,"UMW",0.266666666666667,1.022,"EPA",0.951737451737452,"NRS_WI-10101","Forest_Wetland"
"3771",361.891,17.7041095890411,17,"UMW",0.3000300030003,1.022,"EPA",0.982107355864811,"NRS_WI-10102","Forest_Wetland"
"3772",1430.5912,17.7150684931507,17,"UMW",0.266666666666667,1.022,"EPA",0.949119373776908,"NRS_WI-10104","Forest_Wetland"
"3773",41.0837,22.7287671232877,22,"UMW",1,1.022,"EPA",0.976744186046512,"NRS_WI-10120","Forest_Wetland"
"3774",376.6003,27.4821917808219,27,"UMW",1,1.022,"EPA",0.919724770642202,"NRS_WI-10120","Forest_Wetland"
"3775",2864.1167,27.6383561643836,27,"UMW",0.166666666666667,1.022,"EPA",0.937022900763359,"NRS_WI-10120","Forest_Wetland"
"3776",2719.3455,21.6328767123288,21,"UMW",0.1,1.022,"EPA",0.945578231292517,"NRS_WI-10121","Forest_Wetland"
"3777",226.9386,26.4520547945205,26,"UMW",1,1.022,"EPA",0.929782082324455,"NRS_WI-10121","Forest_Wetland"
"3778",4587.6725,21.6383561643836,21,"TPL",0.1,1.022,"EPA",0.94188376753507,"NRS_WI-10122","Agriculture"
"3779",2600.6655,26.6547945205479,26,"TPL",0.167000668002672,1.022,"EPA",0.912280701754386,"NRS_WI-10122","Agriculture"
"3780",685.4501,26.7397260273973,26,"UMW",0.0750001875004688,0.836,"EPA",0.448148148148148,"NRS_WI-10123","Forest_Wetland"
