"","tot_abun","YearCont","Year","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"4987",1725.95520421607,13.3753424657534,13,"CPL",0.5833,0.2277,"USGS",0.660869565217391,"USGS-02318500","Forest_Wetland",30.7930555555556,-83.4536111111111
"4988",1800.22787694645,14.4712328767123,14,"CPL",0.5833,0.2633,"USGS",0.858895705521472,"USGS-02318500","Forest_Wetland",30.7930555555556,-83.4536111111111
"4989",366.081434441539,4.44931506849315,4,"CPL",0.0714,0.8031,"USGS",0.5,"USGS-02326845","Forest_Wetland",30.4554784428941,-84.2223976273407
"4990",476.798637718178,3.49041095890411,3,"CPL",0.25,0.7047,"USGS",0.646153846153846,"USGS-02327100","Forest_Wetland",30.1293685634359,-84.4943482336791
"4991",1151.7893870835,4.44657534246575,4,"CPL",0.0714,0.7293,"USGS",0.72289156626506,"USGS-02327100","Forest_Wetland",30.1293685634359,-84.4943482336791
"4992",256.948085998951,19.586301369863,19,"CPL",1,0.1907,"USGS",0.862068965517241,"USGS-02327100","Forest_Wetland",30.1293685634359,-84.4943482336791
"4993",24.8427917087183,24.4931506849315,24,"CPL",1,1.2881,"USGS",0.96969696969697,"USGS-02327100","Forest_Wetland",30.1293685634359,-84.4943482336791
"4994",3573.13766150901,25.8027397260274,25,"CPL",0.0714,1.2538,"USGS",0.829015544041451,"USGS-02327100","Forest_Wetland",30.1293685634359,-84.4943482336791
"4995",2989.76350158842,4.49041095890411,4,"CPL",0.0714,0.5666,"USGS",0.796052631578947,"USGS-02329534","Forest_Wetland",30.6001945775867,-84.580467643488
"4996",2102.07939508507,2.4027397260274,2,"SAP",0.0668402777777778,1.058,"USGS",0.655555555555556,"USGS-02332830","Forest_Wetland",34.4153762853984,-83.8215697589629
"4997",2215.50094517958,3.35616438356164,3,"SAP",0.125,1.058,"USGS",0.773087071240106,"USGS-02332830","Forest_Wetland",34.4153762853984,-83.8215697589629
"4998",2447.06994328922,3.58082191780822,3,"SAP",0.125,1.058,"USGS",0.752293577981651,"USGS-02334442","Urban",34.1481547422036,-84.0890785442392
"4999",5015.12287334594,3.39452054794521,3,"SAP",0.0714,1.058,"USGS",0.877314814814815,"USGS-02334865","Urban",34.0512121413015,-84.0596323492166
"5000",834.831810880146,11.3232876712329,11,"SAP",0.0694,4.1709,"USGS",0.780645161290323,"USGS-02334885","Forest_Wetland",34.0323231928517,-84.0893563865189
"5001",1073.72400756144,3.39452054794521,3,"SAP",0.125,1.058,"USGS",0.586065573770492,"USGS-02335741","Forest_Wetland",34.0175997595911,-84.3529813689722
"5002",1892.24952741021,1.46301369863014,1,"SAP",0.064385775862069,1.058,"USGS",0.540772532188841,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5003",2066.16257088847,3.38904109589041,3,"SAP",0.1389,1.058,"USGS",0.700460829493088,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5004",1306.4,10.4794520547945,10,"SAP",0.1389,1.25,"USGS",0.704194260485651,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5005",419.2,11.3260273972603,11,"SAP",0.5,1.25,"USGS",0.659824046920821,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5006",2040.8,12.4082191780822,12,"SAP",0.0868,1.25,"USGS",0.703821656050955,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5007",2216.8,13.4684931506849,13,"SAP",0.0952,1.25,"USGS",0.708894878706199,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5008",1864.8,14.4958904109589,14,"SAP",0.0868,1.25,"USGS",0.58,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5009",308,16.3890410958904,16,"SAP",0.5833,1.25,"USGS",0.754208754208754,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5010",1811.2,16.4630136986301,16,"SAP",0.125,1.25,"USGS",0.762032085561497,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5011",2473.6,18.4,18,"SAP",0.0868,1.25,"USGS",0.730245231607629,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5012",3236.8,20.4191780821918,20,"SAP",0.0714,1.25,"USGS",0.7275,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5013",1272.8,21.5424657534247,21,"SAP",0.1905,1.25,"USGS",0.880813953488372,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5014",1044,22.4246575342466,22,"SAP",0.2143,1.25,"USGS",0.775,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5015",3441.6,24.3643835616438,24,"SAP",0.0595,1.25,"USGS",0.717086834733894,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5016",2629.6,25.4465753424658,25,"SAP",0.0952,1.25,"USGS",0.832446808510638,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5017",2344,26.3369863013699,26,"SAP",0.0952,1.25,"USGS",0.798850574712644,"USGS-02335870","Urban",33.9538888888889,-84.4433333333333
"5018",173.95836726716,11.3232876712329,11,"SAP",0.3333,3.0697,"USGS",0.507223113964687,"USGS-02335910","Urban",33.8937143106783,-84.4577075753139
"5019",1444.8,22.4301369863014,22,"SAP",0.1429,1.25,"USGS",0.677165354330709,"USGS-02335910","Urban",33.8937143106783,-84.4577075753139
"5020",3952.8,22.4465753424658,22,"SAP",0.0595,1.25,"USGS",0.867256637168142,"USGS-02336120","Urban",33.8314930701072,-84.3427030198388
"5021",1194.70699432892,1.47671232876712,1,"SAP",0.25,1.058,"USGS",0.951807228915663,"USGS-02336300","Urban",33.8203055555556,-84.4076388888889
"5022",3130.4,22.4246575342466,22,"SAP",0.0694,1.25,"USGS",0.745901639344262,"USGS-02336526","Urban",33.7942725548283,-84.4743746732219
"5023",1528.22938220514,11.3315068493151,11,"SAP",0.4167,0.3383,"USGS",0.659574468085106,"USGS-02336635","Urban",33.8033333333333,-84.5213888888889
"5024",952.123343251285,11.3260273972603,11,"SAP",0.25,1.1091,"USGS",0.809815950920245,"USGS-02336728","Urban",33.7434408704776,-84.5682656606293
"5025",1721.17202268431,3.3972602739726,3,"SAP",0.119,1.058,"USGS",0.800738007380074,"USGS-02336795","Forest_Wetland",33.7956619597551,-84.8060490878218
"5026",770.42284702236,11.3287671232877,11,"SAP",0.5952,0.4517,"USGS",0.787072243346008,"USGS-02336824","Forest_Wetland",33.84775,-84.7401666666667
"5027",1849.06794948888,11.3287671232877,11,"SAP",0.1667,0.6652,"USGS",0.615615615615616,"USGS-02336876","Urban",33.8408333333333,-84.6772222222222
"5028",325.448483886331,11.3287671232877,11,"SAP",1,0.6299,"USGS",0.759259259259259,"USGS-02336968","Urban",33.8592713846645,-84.6527122633054
"5029",149.219112416886,11.3342465753425,11,"SAP",0.6667,2.5868,"USGS",0.708920187793427,"USGS-02337395","Forest_Wetland",33.6663888888889,-84.8713888888889
"5030",2435.2,22.4328767123288,22,"SAP",0.0952,1.25,"USGS",0.748704663212435,"USGS-02337410","Forest_Wetland",33.6538055555556,-84.8210277777778
"5031",1672.96786389414,3.39178082191781,3,"SAP",0.1667,1.058,"USGS",0.566218809980806,"USGS-02337500","Forest_Wetland",33.5295563924167,-84.9282734403779
"5032",1542.4,22.4356164383562,22,"SAP",0.119,1.25,"USGS",0.690690690690691,"USGS-02337500","Forest_Wetland",33.5295563924167,-84.9282734403779
"5033",790.4,11.3342465753425,11,"SAP",0.25,1.25,"USGS",0.778801843317972,"USGS-02338280","Forest_Wetland",33.4612245561026,-84.9968858249825
"5034",1075.2,11.3315068493151,11,"SAP",0.1667,1.25,"USGS",0.724924012158055,"USGS-02338375","Forest_Wetland",33.3786111111111,-85.1311111111111
"5035",956,10.4657534246575,10,"SAP",0.2083,1.25,"USGS",0.763803680981595,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5036",1331.2,10.4684931506849,10,"SAP",0.1042,1.25,"USGS",0.550834597875569,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5037",539.140546540515,11.3315068493151,11,"SAP",0.25,1.8919,"USGS",0.722054380664653,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5038",532,13.4739726027397,13,"SAP",0.4167,1.25,"USGS",0.813953488372093,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5039",2080,14.4904109589041,14,"SAP",0.0952,1.25,"USGS",0.736526946107784,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5040",1110.4,15.4547945205479,15,"SAP",0.2083,1.25,"USGS",0.753926701570681,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5041",1639.2,15.5041095890411,15,"SAP",0.1042,1.25,"USGS",0.696078431372549,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5042",1281.6,16.386301369863,16,"SAP",0.1667,1.25,"USGS",0.821538461538462,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5043",1166.4,17.4657534246575,17,"SAP",0.1667,1.25,"USGS",0.752321981424149,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5044",1548.8,18.3972602739726,18,"SAP",0.125,1.25,"USGS",0.701449275362319,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5045",3849.6,20.4164383561644,20,"SAP",0.0595,1.25,"USGS",0.885448916408669,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5046",1635.2,21.4849315068493,21,"SAP",0.1429,1.25,"USGS",0.766404199475066,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5047",2878.4,22.4301369863014,22,"SAP",0.0714,1.25,"USGS",0.640897755610973,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5048",3672.8,23.3616438356164,23,"SAP",0.0595,1.25,"USGS",0.7109375,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5049",3556.8,25.4465753424658,25,"SAP",0.0694,1.25,"USGS",0.817460317460317,"USGS-02338523","Forest_Wetland",33.3406717113855,-85.2268901018619
"5050",1420.8,22.4301369863014,22,"SAP",0.1667,1.25,"USGS",0.894259818731118,"USGS-02338840","Forest_Wetland",33.1395665268931,-84.9752150433826
"5051",276.915113871636,11.3424657534247,11,"SAP",0.5417,1.932,"USGS",0.925806451612903,"USGS-02339480","Forest_Wetland",32.9230555555555,-85.2994444444444
"5052",692.485792464744,11.3260273972603,11,"SAP",0.6667,0.4751,"USGS",0.670886075949367,"USGS-02340282","Forest_Wetland",32.7961111111111,-85.1025
"5053",796.56862745098,11.3315068493151,11,"SAP",0.6667,0.5712,"USGS",0.872781065088757,"USGS-02344340","Forest_Wetland",33.4787247216411,-84.4093696766717
"5054",392.905145929339,11.3342465753425,11,"SAP",0.119,4.1664,"USGS",0.652173913043478,"USGS-02344480","Forest_Wetland",33.2592838728051,-84.3882581242104
"5055",985.6,22.4383561643836,22,"SAP",0.25,1.25,"USGS",0.875,"USGS-02344605","Forest_Wetland",33.3955555555556,-84.6069444444444
"5056",619.132199949251,22.4356164383562,22,"SAP",0.375,1.1823,"USGS",0.827272727272727,"USGS-02344620","Forest_Wetland",33.3891666666667,-84.6247222222222
"5057",4596.71488109831,11.3315068493151,11,"SAP",0.1042,0.4079,"USGS",0.633116883116883,"USGS-02344737","Forest_Wetland",33.4117827180313,-84.4979825144474
"5058",2297.86342689568,11.3260273972603,11,"SAP",0.2083,0.4774,"USGS",0.745928338762215,"USGS-02344797","Forest_Wetland",33.3051181628998,-84.7043762960133
"5059",427.571626448932,11.3315068493151,11,"SAP",0.2083,2.7434,"USGS",0.674033149171271,"USGS-02344887","Forest_Wetland",33.10373529507,-84.6663176797658
"5060",418.331182267019,11.3342465753425,11,"SAP",0.119,4.8813,"USGS",0.693181818181818,"USGS-02346358","Forest_Wetland",33.1141666666667,-84.2494444444444
"5061",713.409876267975,11.3315068493151,11,"SAP",0.125,1.7942,"USGS",0.50609756097561,"USGS-02347748","Forest_Wetland",32.7558333333333,-84.2297222222222
"5062",583.195642861514,12.3643835616438,12,"CPL",0.1905,1.6341,"USGS",0.590322580645161,"USGS-02349685","Forest_Wetland",32.2934918903435,-83.8918482045647
"5063",333.981268775402,12.3780821917808,12,"CPL",0.5,1.1318,"USGS",0.603833865814696,"USGS-02349900","Forest_Wetland",32.1955555555556,-83.9022222222222
"5064",1834.59357277883,2.58630136986301,2,"CPL",0.2083,1.058,"USGS",0.874458874458874,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5065",452.741020793951,3.37260273972603,3,"CPL",0.2619,1.058,"USGS",0.862068965517241,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5066",489.995916700694,10.4630136986301,10,"CPL",0.8333,0.4898,"USGS",0.67436974789916,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5067",994.052676295667,10.4657534246575,10,"CPL",0.4167,0.4708,"USGS",0.603498542274053,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5068",6299.63898916968,11.372602739726,11,"CPL",0.2083,0.2216,"USGS",0.780748663101604,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5069",964.880909806166,12.3808219178082,12,"CPL",0.2083,1.3981,"USGS",0.740157480314961,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5070",531.551811778375,13.4712328767123,13,"CPL",0.3571,1.3771,"USGS",0.82018927444795,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5071",795.817958179582,14.4931506849315,14,"CPL",0.375,0.813,"USGS",0.735562310030395,"USGS-02350080","Agriculture",32.0338888888889,-83.9963888888889
"5072",225.560476690562,12.3808219178082,12,"CPL",0.4524,2.1901,"USGS",0.702194357366771,"USGS-02350360","Forest_Wetland",31.8390638822449,-83.8548972627522
"5073",534.380282458149,12.3808219178082,12,"CPL",0.25,1.8339,"USGS",0.753846153846154,"USGS-02350470","Agriculture",31.8786111111111,-83.9927777777778
"5074",606.57881500855,12.3808219178082,12,"CPL",0.3333,0.9941,"USGS",0.644230769230769,"USGS-02350509","Forest_Wetland",31.7593399289915,-83.9782362897721
"5075",418.952618453865,12.386301369863,12,"CPL",0.25,1.8045,"USGS",0.59748427672956,"USGS-02350798","Forest_Wetland",31.9443287554624,-84.4938048163439
"5076",511.102603369066,12.3890410958904,12,"CPL",0.4167,1.0448,"USGS",0.657894736842105,"USGS-02351790","Agriculture",31.9497222222222,-84.2761111111111
"5077",212.19150473438,12.386301369863,12,"CPL",0.381,2.6297,"USGS",0.682847896440129,"USGS-02353097","Forest_Wetland",31.8254419283353,-84.5674179093422
"5078",334.434505029509,12.386301369863,12,"CPL",0.2381,2.6941,"USGS",0.698051948051948,"USGS-02353098","Forest_Wetland",31.8258333333333,-84.5647222222222
"5079",531.091217033632,12.3835616438356,12,"CPL",0.2381,1.6532,"USGS",0.666666666666667,"USGS-02353190","Forest_Wetland",31.8038888888889,-84.64
"5080",2240.42674795199,12.3835616438356,12,"CPL",0.0714,1.5747,"USGS",0.705882352941177,"USGS-02353245","Agriculture",31.6158333333333,-84.5666666666667
"5081",459.586372264962,12.3835616438356,12,"CPL",0.25,2.0018,"USGS",0.653409090909091,"USGS-02353330","Forest_Wetland",31.6638888888889,-84.6875
"5082",526.260833246319,12.3835616438356,12,"CPL",0.1429,2.8731,"USGS",0.635294117647059,"USGS-02353360","Agriculture",31.6227777777778,-84.6983333333333
"5083",1013.23251417769,3.37534246575342,3,"CPL",0.119,1.058,"USGS",0.563876651982379,"USGS-02356980","Agriculture",31.0865730895645,-84.7365862154905
"5084",1152,22.4328767123288,22,"SAP",0.1667,1.25,"USGS",0.703592814371258,"USGS-02384540","Forest_Wetland",34.8720238159661,-84.7213262105236
"5085",2017.6,22.4356164383562,22,"SAP",0.0952,1.25,"USGS",0.646900269541779,"USGS-02391840","Forest_Wetland",34.265,-84.4738888888889
"5086",1534.4,8.43561643835617,8,"SAP",0.0714,1.25,"USGS",0.389204545454545,"USGS-02398001","Urban",34.477586458515,-85.3469008760556
"5087",2217.6,8.43835616438356,8,"SAP",0.0714,1.25,"USGS",0.626582278481013,"USGS-02400675","Forest_Wetland",34.4367549526171,-85.7438566437841
"5088",2360.8,8.43287671232877,8,"SAP",0.0694,1.25,"USGS",0.634674922600619,"USGS-02403380","Urban",33.6153825786728,-85.8249645437096
"5089",3324,22.427397260274,22,"SAP",0.0595,1.25,"USGS",0.662198391420912,"USGS-02415000","Forest_Wetland",33.0653978578532,-85.878018631826
"5090",2302.4,22.4246575342466,22,"SAP",0.0952,1.25,"USGS",0.823880597014925,"USGS-02418760","Forest_Wetland",32.5481917993214,-85.4805044055025
"5091",348,7.43561643835616,7,"CPL",0.3333,1.25,"USGS",0.480132450331126,"USGS-02419977","Urban",32.4223593153114,-86.2549683056425
"5092",2582.4,7.43835616438356,7,"CPL",0.0595,1.25,"USGS",0.619354838709677,"USGS-02421115","Forest_Wetland",32.1529221500118,-86.353579622138
"5093",1261.6,8.43561643835617,8,"SAP",0.0694,1.25,"USGS",0.334346504559271,"USGS-02423120","Urban",33.6306582318676,-86.6027644828082
"5094",4203.2,8.44109589041096,8,"SAP",0.181029573459716,1.25,"USGS",0.76303317535545,"USGS-0242339580","Urban",33.568992580165,-86.5241507903775
"5095",4155.2,22.4219178082192,22,"SAP",0.0714,1.25,"USGS",0.893975903614458,"USGS-02423414","Forest_Wetland",33.4398294847736,-86.6988758232009
"5096",2542.4,7.46027397260274,7,"SAP",0.0714,1.25,"USGS",0.718354430379747,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5097",875.2,9.46301369863014,9,"SAP",0.2143,1.25,"USGS",0.630026809651475,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5098",931.2,9.46575342465753,9,"SAP",0.1667,1.25,"USGS",0.552870090634441,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5099",662.4,10.4438356164384,10,"SAP",0.2917,1.25,"USGS",0.709677419354839,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5100",843.2,11.5452054794521,11,"SAP",0.2083,1.25,"USGS",0.690851735015773,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5101",378.4,12.5753424657534,12,"SAP",0.4286,1.25,"USGS",0.682274247491639,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5102",1764,13.4328767123288,13,"SAP",0.1429,1.25,"USGS",0.766990291262136,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5103",1130.4,14.6027397260274,14,"SAP",0.2083,1.25,"USGS",0.788203753351206,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5104",2992.8,15.4712328767123,15,"SAP",0.0694,1.25,"USGS",0.754335260115607,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5105",2564.8,16.4219178082192,16,"SAP",0.0714,1.25,"USGS",0.743506493506494,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5106",1152,16.5205479452055,16,"SAP",0.1667,1.25,"USGS",0.659340659340659,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5107",626.4,17.558904109589,17,"SAP",0.3333,1.25,"USGS",0.798165137614679,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5108",353.6,19.6219178082192,19,"SAP",0.75,1.25,"USGS",0.935574229691877,"USGS-0242354750","Urban",33.313445459241,-86.8063774816927
"5109",2224,8.44109589041096,8,"SAP",0.0868,1.25,"USGS",0.700581395348837,"USGS-02423576","Urban",33.4806614266435,-86.7594329821938
"5110",1296,8.43835616438356,8,"SAP",0.119,1.25,"USGS",0.592024539877301,"USGS-02423590","Urban",33.443718883525,-86.8394346209247
"5111",2912,8.43287671232877,8,"SAP",0.0714,1.25,"USGS",0.828025477707006,"USGS-02423729","Forest_Wetland",33.1048410777245,-86.838044000036
"5112",321.223709369025,7.45205479452055,7,"CPL",1,0.2615,"USGS",0.255499153976311,"USGS-02429500","Forest_Wetland",31.5468274839713,-87.512490832063
"5113",1814.4,7.34246575342466,7,"CPL",0.1042,1.25,"USGS",0.715151515151515,"USGS-02444490","Agriculture",33.092347733613,-88.2994783320826
"5114",321.333333333333,20.4383561643836,20,"SAP",0.6667,1.5,"USGS",0.75,"USGS-02450250","Forest_Wetland",34.285377573909,-87.398908377488
"5115",2060,8.43561643835617,8,"SAP",0.0868,1.25,"USGS",0.712460063897764,"USGS-02456980","Forest_Wetland",33.6076034335696,-86.7430454944699
"5116",1657.6,8.44109589041096,8,"SAP",0.0714,1.25,"USGS",0.47741935483871,"USGS-02458150","Urban",33.5701039812001,-86.7241555756898
"5117",3262.4,8.43835616438356,8,"SAP",0.116693002257336,1.25,"USGS",0.776523702031603,"USGS-02461670","Forest_Wetland",33.3637226388356,-87.019160397031
"5118",4611.85468451243,7.45753424657534,7,"SAP",0.1667,0.2615,"USGS",0.61280487804878,"USGS-02462501","Forest_Wetland",33.4570568683445,-87.3550010044401
"5119",107.074569789675,7.45479452054794,7,"CPL",1,0.2615,"USGS",0.885057471264368,"USGS-02469762","Forest_Wetland",31.7571018254529,-88.1250095045986
"5120",263.86404293381,19.5917808219178,19,"CPL",1,0.2236,"USGS",0.893939393939394,"USGS-02479155","Forest_Wetland",31.0252777777778,-89.0166666666667
"5121",1300,4.49041095890411,4,"NAP",0.25,1.25,"USGS",0.667490729295426,"USGS-03015795","Forest_Wetland",41.6420054790574,-79.3381018285669
"5122",672,5.5013698630137,5,"NAP",0.25,1.25,"USGS",0.588235294117647,"USGS-03015795","Forest_Wetland",41.6420054790574,-79.3381018285669
"5123",1581.6,6.49315068493151,6,"NAP",0.119,1.25,"USGS",0.614583333333333,"USGS-03015795","Forest_Wetland",41.6420054790574,-79.3381018285669
"5124",3189.6,6.63013698630137,6,"NAP",0.0868,1.25,"USGS",0.777525539160045,"USGS-03027550","Forest_Wetland",41.5375619517611,-78.6133574080285
"5125",2233.6,6.62739726027397,6,"NAP",0.125,1.25,"USGS",0.635701275045537,"USGS-03027830","Forest_Wetland",41.6056174576415,-78.6789155362856
"5126",859.2,6.63013698630137,6,"SAP",0.3333,1.25,"USGS",0.786813186813187,"USGS-03029144","Agriculture",41.2606164000781,-78.7255827813261
"5127",2781.6,6.63287671232877,6,"SAP",0.0952,1.25,"USGS",0.767441860465116,"USGS-03031620","Forest_Wetland",41.1050609982803,-78.7141952408658
"5128",3057.6,6.62191780821918,6,"SAP",0.0714,1.25,"USGS",0.688888888888889,"USGS-03036220","Forest_Wetland",40.8503425869702,-79.3278182445238
"5129",2609.6,6.62191780821918,6,"SAP",0.0714,1.25,"USGS",0.706060606060606,"USGS-03036320","Forest_Wetland",40.8575641505776,-79.5086557271658
"5130",1293.6,4.5041095890411,4,"SAP",0.125,1.25,"USGS",0.565400843881857,"USGS-03037525","Forest_Wetland",40.71895372098,-79.2364268584076
"5131",3252.8,4.50684931506849,4,"SAP",0.0625,1.25,"USGS",0.525305410122164,"USGS-03037525","Forest_Wetland",40.71895372098,-79.2364268584076
"5132",1192.8,5.48219178082192,5,"SAP",0.1429,1.25,"USGS",0.661490683229814,"USGS-03037525","Forest_Wetland",40.71895372098,-79.2364268584076
"5133",2923.2,6.4986301369863,6,"SAP",0.0714,1.25,"USGS",0.69047619047619,"USGS-03037525","Forest_Wetland",40.71895372098,-79.2364268584076
"5134",2904,5.72602739726027,5,"SAP",0.0952,1.25,"USGS",0.668604651162791,"USGS-03039330","Forest_Wetland",40.0948000906374,-78.9480803857372
"5135",287.2,4.52876712328767,4,"SAP",0.5,1.25,"USGS",0.684039087947883,"USGS-03040000","Urban",40.2856304869333,-78.9205805597267
"5136",984.8,4.85205479452055,4,"SAP",0.125,1.25,"USGS",0.914438502673797,"USGS-03040000","Urban",40.2856304869333,-78.9205805597267
"5137",1011.2,5.72602739726027,5,"SAP",0.0952,1.25,"USGS",0.754716981132076,"USGS-03040000","Urban",40.2856304869333,-78.9205805597267
"5138",2148.8,6.61917808219178,6,"SAP",0.0952,1.25,"USGS",0.71866295264624,"USGS-03041700","Forest_Wetland",40.3981246348924,-79.2617018403918
"5139",632,5.4958904109589,5,"SAP",0.2083,1.25,"USGS",0.398058252427184,"USGS-03049625","Urban",40.5645115979511,-79.7725484629043
"5140",3077.6,4.5013698630137,4,"SAP",0.0625,1.25,"USGS",0.767062314540059,"USGS-03049646","Forest_Wetland",40.5825672784082,-79.8611626166333
"5141",3393.6,5.48493150684931,5,"SAP",0.0714,1.25,"USGS",0.597633136094675,"USGS-03049646","Forest_Wetland",40.5825672784082,-79.8611626166333
"5142",158.4,6.57808219178082,6,"SAP",0.3333,1.25,"USGS",0.573913043478261,"USGS-03070260","Forest_Wetland",39.4948104264441,-79.6444968673333
"5143",64,4.60547945205479,4,"SAP",1,1.25,"USGS",0.390243902439024,"USGS-03070350","Forest_Wetland",39.5945267365291,-79.7486655370534
"5144",22.4,5.58082191780822,5,"SAP",0.1429,1.25,"USGS",0.121212121212121,"USGS-03070350","Forest_Wetland",39.5945267365291,-79.7486655370534
"5145",64,6.57534246575342,6,"SAP",0.2143,1.25,"USGS",0.566666666666667,"USGS-03070350","Forest_Wetland",39.5945267365291,-79.7486655370534
"5146",5281.6,6.63287671232877,6,"SAP",0.0714,1.25,"USGS",0.686246418338109,"USGS-03070470","Forest_Wetland",39.7636876190178,-79.6633799682937
"5147",1952.8,5.63561643835616,5,"SAP",0.0952,1.25,"USGS",0.805555555555556,"USGS-03072000","Forest_Wetland",39.7592449323831,-79.9706152008925
"5148",796.8,6.63287671232877,6,"SAP",0.119,1.25,"USGS",0.798657718120805,"USGS-03077975","Forest_Wetland",39.6867500891844,-79.1672528531781
"5149",1040,6.61643835616438,6,"SAP",0.119,1.25,"USGS",0.615079365079365,"USGS-03079710","Forest_Wetland",39.95785354459,-79.2797547103373
"5150",1492.8,4.84931506849315,4,"SAP",0.0625,1.25,"USGS",0.611940298507463,"USGS-03080000","Forest_Wetland",39.8203550356274,-79.3214227414058
"5151",662.4,5.63835616438356,5,"SAP",0.0952,1.25,"USGS",0.595419847328244,"USGS-03080000","Forest_Wetland",39.8203550356274,-79.3214227414058
"5152",988,4.54246575342466,4,"SAP",0.125,1.25,"USGS",0.761316872427984,"USGS-03083500","Forest_Wetland",40.2402222222222,-79.8066944444444
"5153",3841.6,6.61643835616438,6,"SAP",0.0714,1.25,"USGS",0.658349328214971,"USGS-03084900","Forest_Wetland",40.3339580646597,-79.6714321513561
"5154",241.379310344828,6.54246575342466,6,"SAP",0.0714,0.116,"USGS",0.153846153846154,"USGS-03085000","Urban",40.3911802416324,-79.8581041968833
"5155",2241.71428571429,4.6986301369863,4,"SAP",0.0625,1.75,"USGS",0.58578856152513,"USGS-03167000","Agriculture",36.9390099492523,-80.8872996670757
"5156",1030.4,6.41917808219178,6,"SAP",0.0714,1.25,"USGS",0.661870503597122,"USGS-03167000","Agriculture",36.9390099492523,-80.8872996670757
"5157",1377.6,6.42191780821918,6,"SAP",0.0714,1.25,"USGS",0.759259259259259,"USGS-03167000","Agriculture",36.9390099492523,-80.8872996670757
"5158",1932,5.46301369863014,5,"SAP",0.0714,1.5,"USGS",0.787072243346008,"USGS-03176500","Forest_Wetland",37.3728986089149,-80.8606347244665
"5159",583.2,5.4986301369863,5,"SAP",0.11905,1.25,"USGS",0.644444444444444,"USGS-03185400","Forest_Wetland",37.9551128497596,-81.076488382022
"5160",168,5.48767123287671,5,"SAP",0.0714,1.5,"USGS",0.620689655172414,"USGS-03186500","Forest_Wetland",38.3789991455751,-80.4839737246327
"5161",560.8,6.43835616438356,6,"SAP",0.0952,1.25,"USGS",0.611111111111111,"USGS-03186500","Forest_Wetland",38.3789991455751,-80.4839737246327
