"","tot_abun","YearCont","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","SiteNumber"
"4140",5278.8727,12.6356164383562,"NAP",0.133,0.743,"EPA","OWW04440-0338"
"4141",30.3239,12.4958904109589,"SAP",1,1.022,"EPA","OWW04440-0341"
"4142",1868.3268,12.6164383561644,"SAP",0.3,1.022,"EPA","OWW04440-0346"
"4143",1055.476,12.5945205479452,"CPL",0.367,1.022,"EPA","OWW04440-0353"
"4144",6022.2993,12.5315068493151,"UMW",0.083,1.022,"EPA","OWW04440-0359"
"4145",93.9058,12.5753424657534,"TPL",1,1.022,"EPA","OWW04440-0360"
"4146",1822.6784,12.4712328767123,"CPL",0.3,1.022,"EPA","OWW04440-0361"
"4147",2292.2197,12.6109589041096,"SAP",0.233,1.022,"EPA","OWW04440-0362"
"4148",136.9454,12.4767123287671,"CPL",1,1.022,"EPA","OWW04440-0369"
"4149",2178.901,12.5780821917808,"CPL",0.4,0.651,"EPA","OWW04440-0373"
"4150",89.0148,12.7315068493151,"SAP",1,1.022,"EPA","OWW04440-0382"
"4151",3403.1358,12.5698630136986,"NAP",0.167,1.022,"EPA","OWW04440-0383"
"4152",3022.5811,12.5972602739726,"SAP",0.2,1.022,"EPA","OWW04440-0384"
"4153",980.0166,12.5534246575342,"NAP",0.533,1.022,"EPA","OWW04440-0386"
"4154",463.6583,12.613698630137,"SAP",1,1.022,"EPA","OWW04440-0394"
"4155",2434.7443,12.5232876712329,"TPL",0.137,1.022,"EPA","OWW04440-0400"
"4156",55.7566,12.7616438356164,"CPL",1,1.022,"EPA","OWW04440-0401"
"4157",2096.1047,12.7232876712329,"SPL",0.217,1.022,"EPA","OWW04440-0403"
"4158",531.0713,12.5561643835616,"SPL",0.967,1.022,"EPA","OWW04440-0405"
"4159",489.0912,12.5561643835616,"TPL",1,1.022,"EPA","OWW04440-0416"
"4160",504.7422,12.5917808219178,"TPL",1,1.022,"EPA","OWW04440-0419"
"4161",310.084,12.7917808219178,"SAP",1,1.022,"EPA","OWW04440-0420"
"4162",8467.8423,12.6301369863014,"UMW",0.067,1.022,"EPA","OWW04440-0427"
"4163",624.8136,12.6109589041096,"XER",0.8,1.022,"EPA","OWW04440-0429"
"4164",372.6877,12.4931506849315,"CPL",1,1.022,"EPA","OWW04440-0433"
"4165",902.9372,12.6520547945205,"TPL",0.442,1.022,"EPA","OWW04440-0435"
"4166",507.6766,12.5452054794521,"CPL",1,1.022,"EPA","OWW04440-0436"
"4167",2856.2905,12.6739726027397,"CPL",0.2,1.022,"EPA","OWW04440-0437"
"4168",961.4246,12.6246575342466,"SAP",0.467,1.022,"EPA","OWW04440-0442"
"4169",324.145,12.4794520547945,"SPL",1,0.743,"EPA","OWW04440-0445"
"4170",290.5203,12.6493150684932,"SPL",1,1.022,"EPA","OWW04440-0451"
"4171",3379.7064,12.4821917808219,"CPL",0.167,1.022,"EPA","OWW04440-0453"
"4172",3508.2167,12.6301369863014,"UMW",0.133,1.022,"EPA","OWW04440-0455"
"4173",132.0546,12.4630136986301,"CPL",1,1.022,"EPA","OWW04440-0457"
"4174",866.232,12.627397260274,"SAP",0.533,1.022,"EPA","OWW04440-0458"
"4175",1216.2346,12.5287671232877,"TPL",0.226,1.022,"EPA","OWW04440-0464"
"4176",156.5093,12.7534246575342,"CPL",1,1.022,"EPA","OWW04440-0465"
"4177",472.4619,12.5534246575342,"TPL",1,1.022,"EPA","OWW04440-0467"
"4178",427.4656,12.572602739726,"SAP",1,1.022,"EPA","OWW04440-0469"
"4179",4706.9774,12.4821917808219,"UMW",0.117,1.022,"EPA","OWW04440-0471"
"4180",734.5124,12.5369863013699,"TPL",0.558,1.022,"EPA","OWW04440-0472"
"4181",1160.3059,12.5808219178082,"CPL",0.333,1.022,"EPA","OWW04440-0473"
"4182",318.496,12.6356164383562,"NAP",1,0.929,"EPA","OWW04440-0474"
"4183",2199.8593,12.6547945205479,"TPL",0.233,1.022,"EPA","OWW04440-0475"
"4184",512.5674,12.572602739726,"NAP",1,1.022,"EPA","OWW04440-0479"
"4185",1806.5522,12.5753424657534,"SAP",0.333,1.022,"EPA","OWW04440-0481"
"4186",4220.6731,12.5342465753425,"TPL",0.108,1.022,"EPA","OWW04440-0483"
"4187",1287.6763,12.4712328767123,"CPL",0.433,1.022,"EPA","OWW04440-0485"
"4188",689.2087,12.4794520547945,"TPL",0.633,1.022,"EPA","OWW04440-0488"
"4189",528.0365,12.4630136986301,"CPL",0.967,1.022,"EPA","OWW04440-0489"
"4190",366.8184,12.627397260274,"SAP",1,1.022,"EPA","OWW04440-0499"
"4191",3559.7004,12.572602739726,"SAP",0.133,1.022,"EPA","OWW04440-0502"
"4192",313.116,12.7068493150685,"SAP",1,0.929,"EPA","OWW04440-0506"
"4193",1463.274,12.6328767123288,"NAP",0.367,1.022,"EPA","OWW04440-0511"
"4194",5203.9267,12.5452054794521,"NPL",0.075,1.022,"EPA","OWW04440-0513"
"4195",3762.2376,12.6876712328767,"CPL",0.117,1.022,"EPA","OWW04440-0515"
"4196",3890.6639,12.7671232876712,"CPL",0.133,1.022,"EPA","OWW04440-0515"
"4197",2048.7237,12.6712328767123,"NAP",0.233,1.022,"EPA","OWW04440-0518"
"4198",3684.7318,12.827397260274,"NAP",0.133,1.022,"EPA","OWW04440-0518"
"4199",1247.1829,12.5972602739726,"SAP",0.4,1.022,"EPA","OWW04440-0526"
"4200",404.9676,12.8602739726027,"SAP",1,1.022,"EPA","OWW04440-0526"
"4201",2265.5786,12.572602739726,"SAP",0.6,0.558,"EPA","OWW04440-0529"
"4202",1692.2539,12.5780821917808,"SAP",0.3,1.022,"EPA","OWW04440-0529"
"4203",1537.1427,12.7698630136986,"TPL",0.308,1.022,"EPA","OWW04440-0530"
"4204",877.2434,12.827397260274,"TPL",0.533,1.022,"EPA","OWW04440-0530"
"4205",190.7455,12.7808219178082,"SAP",1,1.022,"EPA","OWW04440-0542"
"4206",718.5693,12.6383561643836,"NAP",0.633,1.022,"EPA","OWW04440-0546"
"4207",3990.9827,12.6109589041096,"UMW",0.125,1.022,"EPA","OWW04440-0551"
"4208",328.6694,12.5835616438356,"TPL",1,1.022,"EPA","OWW04440-0552"
"4209",3849.3261,12.6520547945205,"SAP",0.108,1.022,"EPA","OWW04440-0565"
"4210",2928.689,12.6301369863014,"NAP",0.167,1.022,"EPA","OWW04440-0570"
"4211",252.3713,12.6986301369863,"TPL",1,1.022,"EPA","OWW04440-0571"
"4212",5250.8806,12.5068493150685,"NAP",0.125,1.022,"EPA","OWW04440-0575"
"4213",252.3713,12.7260273972603,"SAP",1,1.022,"EPA","OWW04440-0576"
"4214",3148.3567,12.558904109589,"NAP",0.183,1.022,"EPA","OWW04440-0578"
"4215",751.021,12.7890410958904,"CPL",0.633,1.022,"EPA","OWW04440-0582"
"4216",62.6038,12.6986301369863,"TPL",1,1.022,"EPA","OWW04440-0584"
"4217",2870.9635,12.4986301369863,"CPL",0.2,1.022,"EPA","OWW04440-0585"
"4218",939.6414,12.7479452054795,"CPL",0.533,1.022,"EPA","OWW04440-0585"
"4219",785.4817,12.5671232876712,"TPL",0.533,1.022,"EPA","OWW04440-0592"
"4220",451.92,12.6438356164384,"NAP",1,0.929,"EPA","OWW04440-0594"
"4221",6262.4898,12.6520547945205,"CPL",0.092,1.022,"EPA","OWW04440-0605"
"4222",2002.5434,12.6904109589041,"TPL",0.233,1.022,"EPA","OWW04440-0608"
"4223",5922.2523,12.786301369863,"SAP",0.092,1.022,"EPA","OWW04440-0612"
"4224",856.1917,12.6164383561644,"CPL",0.433,1.022,"EPA","OWW04440-0617"
"4225",781.9268,12.641095890411,"NAP",0.633,1.022,"EPA","OWW04440-0620"
"4226",992.8435,12.7068493150685,"TPL",0.467,1.022,"EPA","OWW04440-0624"
"4227",2271.2285,12.7835616438356,"CPL",0.233,1.022,"EPA","OWW04440-0625"
"4228",1059.8713,12.641095890411,"SAP",0.467,1.022,"EPA","OWW04440-0626"
"4229",114.4475,12.8027397260274,"CPL",1,1.022,"EPA","OWW04440-0629"
"4230",489.0913,12.558904109589,"SAP",1,1.022,"EPA","OWW04440-0630"
"4231",2792.7085,12.786301369863,"CPL",0.2,1.022,"EPA","OWW04440-0631"
"4232",8234.2463,12.627397260274,"TPL",0.067,1.022,"EPA","OWW04440-0632"
"4233",591.1955,12.6082191780822,"SAP",0.867,1.022,"EPA","OWW04440-0634"
"4234",2300.616,12.7260273972603,"TPL",0.233,1.022,"EPA","OWW04440-0636"
"4235",845.2846,12.7890410958904,"SAP",0.633,1.022,"EPA","OWW04440-0640"
"4236",2006.7416,12.6493150684932,"SAP",0.233,1.022,"EPA","OWW04440-0646"
"4237",1152.0338,12.7506849315069,"CPL",0.467,1.022,"EPA","OWW04440-0649"
"4238",2460.0987,12.5945205479452,"CPL",0.167,1.022,"EPA","OWW04440-0661"
"4239",809.69,12.4986301369863,"CPL",0.8,0.929,"EPA","OWW04440-0665"
"4240",1388.6444,12.7917808219178,"SAP",0.367,1.022,"EPA","OWW04440-0666"
"4241",401.0547,12.7013698630137,"SAP",1,1.022,"EPA","OWW04440-0672"
"4242",89.9929,12.5397260273973,"SAP",1,1.022,"EPA","OWW04440-0677"
"4243",210.3093,12.8602739726027,"TPL",1,1.022,"EPA","OWW04440-0680"
"4244",292.4768,12.6493150684932,"NAP",1,1.022,"EPA","OWW04440-0682"
"4245",1225.9882,12.5698630136986,"SAP",0.225,1.022,"EPA","OWW04440-0686"
"4246",1020.3919,12.7479452054795,"SAP",0.533,1.022,"EPA","OWW04440-0693"
"4247",1134.0585,12.4986301369863,"SAP",0.433,1.022,"EPA","OWW04440-0697"
"4248",2597.0721,12.6739726027397,"SAP",0.2,1.022,"EPA","OWW04440-0708"
"4249",525.2614,12.5424657534247,"SAP",0.933,1.022,"EPA","OWW04440-0709"
"4250",623.5062,12.6958904109589,"SAP",0.433,1.022,"EPA","OWW04440-0712"
"4251",752.3345,12.6767123287671,"WMT",0.667,1.022,"EPA","OWW04440-0717"
"4252",3839.1807,12.8191780821918,"WMT",0.133,1.022,"EPA","OWW04440-0717"
"4253",846.4527,12.6164383561644,"TPL",1,0.558,"EPA","OWW04440-0723"
"4254",3040.747,12.7835616438356,"UMW",0.175,1.022,"EPA","OWW04440-0727"
"4255",1693.8532,12.6904109589041,"TPL",0.667,0.465,"EPA","OWW04440-0739"
"4256",359.9712,12.5753424657534,"SAP",1,1.022,"EPA","OWW04440-0750"
"4257",1459.9291,12.7671232876712,"TPL",0.333,1.022,"EPA","OWW04440-0752"
"4258",1311.4415,12.7698630136986,"TPL",0.317,1.022,"EPA","OWW04440-0760"
"4259",266.066,12.7123287671233,"SAP",1,1.022,"EPA","OWW04440-0772"
"4260",265.0877,12.7452054794521,"CPL",1,1.022,"EPA","OWW04440-0773"
"4261",453.877,12.5534246575342,"SAP",1,1.022,"EPA","OWW04440-0785"
"4262",163.3568,12.5671232876712,"CPL",1,1.022,"EPA","OWW04440-0801"
"4263",361.9275,12.7041095890411,"SAP",1,1.022,"EPA","OWW04440-0804"
"4264",247.4803,12.5753424657534,"SAP",1,1.022,"EPA","OWW04440-0805"
"4265",1719.0144,12.8082191780822,"TPL",0.333,0.929,"EPA","OWW04440-0807"
"4266",208.3533,12.6164383561644,"CPL",1,1.022,"EPA","OWW04440-0809"
"4267",799.762,12.6109589041096,"SAP",0.625,1.022,"EPA","OWW04440-0814"
"4268",525.2839,12.8191780821918,"UMW",1,1.022,"EPA","OWW04440-0823"
"4269",2099.1024,12.8246575342466,"CPL",0.233,1.022,"EPA","OWW04440-0829"
"4270",1235.7177,12.7643835616438,"CPL",0.433,1.022,"EPA","OWW04440-0830"
"4271",558.6503,12.6109589041096,"TPL",0.9,1.022,"EPA","OWW04440-0835"
"4272",2132.4361,12.6739726027397,"CPL",0.1,1.022,"EPA","OWW04440-0841"
"4273",1233.8703,12.7315068493151,"SAP",0.417,1.022,"EPA","OWW04440-0846"
"4274",445.0728,12.6191780821918,"SAP",1,1.022,"EPA","OWW04440-0853"
"4275",536.7947,12.7260273972603,"SAP",0.933,1.022,"EPA","OWW04440-0854"
"4276",205.4184,12.813698630137,"CPL",1,1.022,"EPA","OWW04440-0861"
"4277",399.4624,12.6849315068493,"CPL",0.633,0.929,"EPA","OWW04440-0865"
"4278",546.8041,12.7671232876712,"SAP",1,1.022,"EPA","OWW04440-0878"
"4279",1891.1512,12.8438356164384,"SAP",0.3,1.022,"EPA","OWW04440-0886"
"4280",736.2027,12.7369863013699,"CPL",0.667,1.022,"EPA","OWW04440-0889"
"4281",315.9533,12.7178082191781,"CPL",1,1.022,"EPA","OWW04440-0901"
"4282",359.9713,12.7342465753425,"CPL",1,1.022,"EPA","OWW04440-0901"
"4283",1559.8743,12.7479452054795,"CPL",0.375,1.022,"EPA","OWW04440-0910"
"4284",44.0185,12.7643835616438,"CPL",1,1.022,"EPA","OWW04440-0913"
"4285",3856.051,12.827397260274,"CPL",0.233,0.558,"EPA","OWW04440-0921"
"4286",931.6022,12.7835616438356,"SAP",0.567,1.022,"EPA","OWW04440-0932"
"4287",239.948,12.8109589041096,"CPL",1,0.929,"EPA","OWW04440-0937"
"4288",189.7677,12.8219178082192,"CPL",1,1.022,"EPA","OWW04440-0945"
"4289",1047.9207,12.7150684931507,"SAP",0.533,1.022,"EPA","OWW04440-0953"
"4290",1861.1097,12.7534246575342,"SAP",0.267,1.022,"EPA","OWW04440-0953"
"4291",933.3274,12.7561643835616,"CPL",0.567,1.022,"EPA","OWW04440-0969"
"4292",1964.7597,12.7671232876712,"SAP",0.233,1.022,"EPA","OWW04440-0974"
"4293",1803.1148,12.8054794520548,"SAP",0.3,1.022,"EPA","OWW04440-0980"
"4294",1398.7998,12.6520547945205,"CPL",0.3,1.022,"EPA","OWW04440-0985"
"4295",266.0658,12.8219178082192,"SAP",1,1.022,"EPA","OWW04440-1006"
"4296",1595.9811,12.8246575342466,"SAP",0.342,1.022,"EPA","OWW04440-1028"
"4297",2949.2179,12.8082191780822,"WMT",0.2,1.022,"EPA","OWW04440-1037"
"4298",277.8041,12.8191780821918,"SAP",1,1.022,"EPA","OWW04440-1038"
"4299",610.8848,12.8602739726027,"SAP",0.767,1.022,"EPA","OWW04440-1054"
"4300",374.6442,12.8547945205479,"SAP",1,1.022,"EPA","OWW04440-1056"
"4301",1110.1417,12.813698630137,"WMT",0.467,1.022,"EPA","OWW04440-1069"
"4302",219.1131,12.8630136986301,"SAP",1,1.022,"EPA","OWW04440-1070"
"4303",2993.1199,12.8821917808219,"SAP",0.167,1.022,"EPA","OWW04440-1086"
"4304",1470.6617,12.8246575342466,"WMT",0.433,1.022,"EPA","OWW04440-1101"
"4305",274.8692,12.841095890411,"CPL",1,1.022,"EPA","OWW04440-1377"
"4306",404.9677,12.5643835616438,"CPL",1,1.022,"EPA","OWW04440-AL01"
"4307",824.933,12.5506849315068,"SAP",0.6,1.022,"EPA","OWW04440-AL02"
"4308",1026.1856,12.5397260273973,"SAP",0.6,0.836,"EPA","OWW04440-AL03"
"4309",7.8256,12.5342465753425,"SAP",1,1.022,"EPA","OWW04440-AR04"
"4310",2590.2922,12.5178082191781,"SAP",0.233,1.022,"EPA","OWW04440-AR07"
"4311",1521.0734,12.7287671232877,"CPL",0.4,1.022,"EPA","OWW04440-AR10"
"4312",551.6947,12.6328767123288,"CPL",1,1.022,"EPA","OWW04440-AR11"
"4313",728.2159,12.6767123287671,"CPL",0.767,1.022,"EPA","OWW04440-AR12"
"4314",1288.7556,12.6657534246575,"SAP",0.4,1.022,"EPA","OWW04440-BAIS"
"4315",754.1111,12.7643835616438,"CPL",0.633,1.022,"EPA","OWW04440-DE01"
"4316",826.7406,12.8054794520548,"CPL",0.633,1.022,"EPA","OWW04440-DE02"
"4317",225.9603,12.5698630136986,"CPL",1,1.022,"EPA","OWW04440-FL01"
"4318",675.2528,12.5397260273973,"CPL",0.733,1.022,"EPA","OWW04440-FL02"
"4319",2359.3592,12.6328767123288,"SAP",0.267,1.022,"EPA","OWW04440-GA03"
"4320",158.4655,12.5643835616438,"CPL",1,1.022,"EPA","OWW04440-HBN1"
"4321",3714.1501,12.6219178082192,"UMW",0.133,1.022,"EPA","OWW04440-HBN7"
"4322",336.4948,12.8082191780822,"CPL",1,1.022,"EPA","OWW04440-HBN8"
"4323",1247.1827,12.6191780821918,"NAP",0.4,1.022,"EPA","OWW04440-HBN9"
"4324",2988.345,12.8191780821918,"CPL",0.2,1.022,"EPA","OWW04440-HF01"
"4325",1754.2054,12.6739726027397,"CPL",0.3,1.022,"EPA","OWW04440-HOGH"
"4326",816.7814,12.5616438356164,"TPL",0.6,1.022,"EPA","OWW04440-IL02"
"4327",1591.1751,12.5835616438356,"TPL",0.3,1.022,"EPA","OWW04440-IL03"
"4328",1126.8988,12.572602739726,"TPL",0.467,1.022,"EPA","OWW04440-IL04"
"4329",1026.3575,12.5917808219178,"TPL",0.467,1.022,"EPA","OWW04440-IL05"
"4330",711.6364,12.586301369863,"SAP",0.767,1.022,"EPA","OWW04440-IL06"
"4331",3319.2966,12.7068493150685,"SAP",0.15,1.022,"EPA","OWW04440-IN02"
"4332",2645.9812,12.7095890410959,"SAP",0.2,1.022,"EPA","OWW04440-IN03"
"4333",8247.0843,12.7342465753425,"TPL",0.058,1.022,"EPA","OWW04440-KS02"
"4334",3706.7954,12.7424657534247,"SPL",0.133,1.022,"EPA","OWW04440-KS03"
"4335",107.6,12.7260273972603,"SAP",1,0.929,"EPA","OWW04440-KY01"
"4336",189.7675,12.7205479452055,"SAP",1,1.022,"EPA","OWW04440-KY02"
"4337",190.7455,12.7013698630137,"SAP",1,1.022,"EPA","OWW04440-KY05"
"4338",370.7312,12.6958904109589,"SAP",1,1.022,"EPA","OWW04440-KY06"
"4339",1345.3673,12.7643835616438,"CPL",0.333,1.022,"EPA","OWW04440-LA01"
"4340",1364.5643,12.7534246575342,"CPL",0.4,1.022,"EPA","OWW04440-LA06"
"4341",200.5276,12.7671232876712,"CPL",1,1.022,"EPA","OWW04440-LA07"
"4342",107.6003,12.4739726027397,"CPL",1,1.022,"EPA","OWW04440-LA08"
"4343",3563.0414,12.7835616438356,"CPL",0.167,0.929,"EPA","OWW04440-MD02"
"4344",5360.4357,12.7808219178082,"TPL",0.1,1.022,"EPA","OWW04440-MI02"
"4345",5076.7634,12.758904109589,"UMW",0.1,1.022,"EPA","OWW04440-MI04"
"4346",6305.1476,12.7452054794521,"UMW",0.083,1.022,"EPA","OWW04440-MI06"
"4347",3643.7268,12.6739726027397,"CPL",0.2,1.022,"EPA","OWW04440-MILR"
"4348",2029.6353,12.7205479452055,"UMW",0.267,1.022,"EPA","OWW04440-MN01"
"4349",1639.433,12.641095890411,"UMW",0.25,1.022,"EPA","OWW04440-MN02"
"4350",308.1274,12.7123287671233,"UMW",1,1.022,"EPA","OWW04440-MN03"
"4351",4519.1992,12.6301369863014,"UMW",0.1,1.022,"EPA","OWW04440-MN05"
"4352",3862.5639,12.6356164383562,"UMW",0.117,1.022,"EPA","OWW04440-MN06"
"4353",2875.7482,12.6356164383562,"UMW",0.183,1.022,"EPA","OWW04440-MN07"
"4354",1659.6481,12.6219178082192,"UMW",0.3,1.022,"EPA","OWW04440-MN08"
"4355",1538.7776,12.7041095890411,"UMW",0.342,1.022,"EPA","OWW04440-MN09"
"4356",2597.0725,12.6438356164384,"TPL",0.2,1.022,"EPA","OWW04440-MN10"
"4357",1254.5192,12.6958904109589,"TPL",0.4,1.022,"EPA","OWW04440-MN11"
"4358",2682.6791,12.7260273972603,"UMW",0.167,1.022,"EPA","OWW04440-MN12"
"4359",1861.8056,12.6931506849315,"SAP",0.3,1.022,"EPA","OWW04440-MO01"
"4360",604.7589,12.6301369863014,"SAP",0.833,1.022,"EPA","OWW04440-MO02"
"4361",542.0168,12.613698630137,"TPL",0.767,1.022,"EPA","OWW04440-MO05"
"4362",116.4038,12.6164383561644,"TPL",1,1.022,"EPA","OWW04440-MO06"
"4363",1164.6014,12.6876712328767,"TPL",0.467,1.022,"EPA","OWW04440-MO08"
"4364",212.2655,12.6191780821918,"TPL",1,1.022,"EPA","OWW04440-MO09"
"4365",636.6673,12.7534246575342,"CPL",0.633,1.022,"EPA","OWW04440-MS02"
"4366",93.9059,12.7890410958904,"CPL",1,1.022,"EPA","OWW04440-MS03"
"4367",2091.9164,12.8191780821918,"SAP",0.267,1.022,"EPA","OWW04440-NC01"
"4368",393.2293,12.7917808219178,"TPL",1,1.022,"EPA","OWW04440-NE02"
"4369",1424.6794,12.8164383561644,"SPL",0.333,1.022,"EPA","OWW04440-NE15"
"4370",1260.7076,12.6191780821918,"CPL",0.367,1.022,"EPA","OWW04440-NJ01"
"4371",641.493,12.6164383561644,"CPL",0.767,1.022,"EPA","OWW04440-NJ02"
"4372",2870.9633,12.8219178082192,"SPL",0.2,1.022,"EPA","OWW04440-NM01"
"4373",253.936,12.7342465753425,"WMT",1,0.929,"EPA","OWW04440-NM03"
"4374",670.055,12.7260273972603,"WMT",1,1.022,"EPA","OWW04440-NM07"
"4375",3180.5559,12.8027397260274,"WMT",0.167,1.022,"EPA","OWW04440-NM08"
"4376",974.2698,12.5150684931507,"NAP",0.5,1.022,"EPA","OWW04440-NY01"
"4377",421.5969,12.5671232876712,"NAP",1,1.022,"EPA","OWW04440-NY03"
"4378",2752.807,12.4986301369863,"NAP",0.183,1.022,"EPA","OWW04440-NY04"
"4379",236.7204,12.7041095890411,"SAP",1,1.022,"EPA","OWW04440-OH01"
"4380",877.5772,12.7890410958904,"SAP",0.667,0.929,"EPA","OWW04440-OH02"
"4381",216.179,12.6931506849315,"TPL",1,1.022,"EPA","OWW04440-OH03"
"4382",1732.8833,12.6684931506849,"TPL",0.267,1.022,"EPA","OWW04440-OH04"
"4383",2114.1366,12.7808219178082,"NAP",0.217,1.022,"EPA","OWW04440-OH05"
"4384",2056.9467,12.7780821917808,"NAP",0.283,0.929,"EPA","OWW04440-OH06"
"4385",2137.3271,12.572602739726,"SPL",0.2,1.022,"EPA","OWW04440-OK03"
"4386",98.9172,12.6301369863014,"SAP",0.267,1.022,"EPA","OWW04440-OK04"
"4387",4724.6179,12.6684931506849,"SAP",0.1,1.022,"EPA","OWW04440-OK07"
"4388",2546.2034,12.8,"SPL",0.267,1.022,"EPA","OWW04440-OK08"
"4389",485.1786,12.6109589041096,"SAP",1,1.022,"EPA","OWW04440-OK10"
"4390",7071.1932,12.5917808219178,"SPL",0.083,1.022,"EPA","OWW04440-OK12"
"4391",221.0691,12.6493150684932,"SAP",1,1.022,"EPA","OWW04440-OK14"
"4392",1296.0914,12.5698630136986,"SPL",0.4,1.022,"EPA","OWW04440-OK16"
"4393",56.7346,12.6328767123288,"SPL",1,1.022,"EPA","OWW04440-OK19"
"4394",1167.9453,12.6356164383562,"SAP",0.433,1.022,"EPA","OWW04440-PA01"
"4395",1486.3668,12.6465753424658,"SAP",0.333,1.022,"EPA","OWW04440-PA02"
"4396",948.8568,12.6383561643836,"SAP",0.467,1.022,"EPA","OWW04440-PA03"
"4397",1036.8305,12.6109589041096,"SAP",0.467,1.022,"EPA","OWW04440-PA04"
"4398",5276.5388,12.7698630136986,"CPL",0.104,1.022,"EPA","OWW04440-SC01"
"4399",834.9641,12.8246575342466,"CPL",0.683,1.022,"EPA","OWW04440-SC03"
"4400",797.0838,12.7287671232877,"SAP",0.767,1.022,"EPA","OWW04440-ST01"
"4401",634.116,12.7095890410959,"TPL",0.833,1.022,"EPA","OWW04440-ST02"
"4402",1043.6956,12.7287671232877,"TPL",0.433,1.022,"EPA","OWW04440-ST05"
"4403",1439.0136,12.6356164383562,"SAP",0.45,1.022,"EPA","OWW04440-ST06"
"4404",2790.2244,12.5808219178082,"NAP",0.183,1.022,"EPA","OWW04440-ST09"
"4405",3706.7959,12.6328767123288,"UMW",0.133,1.022,"EPA","OWW04440-ST10"
"4406",418.6625,12.8465753424658,"SAP",1,1.022,"EPA","OWW04440-TN01"
"4407",2792.7087,12.572602739726,"SAP",0.2,1.022,"EPA","OWW04440-TN03"
"4408",1051.3541,12.613698630137,"SAP",0.508,1.022,"EPA","OWW04440-TN04"
"4409",364.8619,12.8109589041096,"SPL",1,1.022,"EPA","OWW04440-TX04"
"4410",1143.353,12.8657534246575,"SPL",0.533,1.022,"EPA","OWW04440-TX05"
"4411",1377.8385,12.8794520547945,"CPL",0.35,1.022,"EPA","OWW04440-TX09"
"4412",2973.6721,12.5945205479452,"CPL",0.15,1.022,"EPA","OWW04440-TX10"
"4413",1266.0388,12.6520547945205,"CPL",0.367,1.022,"EPA","OWW04440-TX11"
"4414",1736.0527,12.6547945205479,"CPL",0.333,1.022,"EPA","OWW04440-TX12"
"4415",8769.9056,12.7452054794521,"UMW",0.058,1.022,"EPA","OWW04440-WI02"
"4416",4438.0466,12.7068493150685,"UMW",0.108,1.022,"EPA","OWW04440-WI03"
"4417",4061.4117,12.7068493150685,"UMW",0.125,1.022,"EPA","OWW04440-WI04"
"4418",2734.0179,12.7260273972603,"TPL",0.2,1.022,"EPA","OWW04440-WI06"
"4419",1420.6284,12.5917808219178,"SAP",0.367,1.022,"EPA","OWW04440-WV01"
"4420",1186.0178,12.5945205479452,"SAP",0.433,1.022,"EPA","OWW04440-WV02"
"4421",1897.6721,12.6082191780822,"SAP",0.3,1.022,"EPA","OWW04440-WV03"
"4422",4020,22.6547945205479,"NAP",0.0667,1.25,"USGS","USGS-01052500"
"4423",804,22.6520547945205,"NAP",0.3333,1.25,"USGS","USGS-01054000"
"4424",856.8,20.6438356164384,"NAP",0.3333,1.25,"USGS","USGS-01054200"
"4425",811.2,22.6575342465753,"NAP",0.3333,1.25,"USGS","USGS-01054200"
"4426",2140.8,25.641095890411,"NAP",0.125,1.25,"USGS","USGS-01054200"
"4427",1828,26.6630136986301,"NAP",0.1429,1.25,"USGS","USGS-01054200"
"4428",872.8,22.6547945205479,"NAP",0.3,1.25,"USGS","USGS-01055000"
"4429",294.4,22.641095890411,"NAP",0.9,1.25,"USGS","USGS-01064801"
"4430",693.6,22.641095890411,"NAP",0.4,1.25,"USGS","USGS-01075000"
"4431",2616,22.6301369863014,"NAP",0.1,1.25,"USGS","USGS-01082000"
"4432",4220.8,8.62465753424657,"NAP",0.0595,1.25,"USGS","USGS-01097270"
"4433",4827.2,7.67123287671233,"NAP",0.0595,1.25,"USGS","USGS-01105000"
"4434",2458.4,8.60547945205479,"NAP",0.119,1.25,"USGS","USGS-01105504"
"4435",3404.8,2.69041095890411,"NAP",0.07145,1.25,"USGS","USGS-01126123"
"4436",5259.2,2.78356164383562,"NAP",0.0595,1.25,"USGS","USGS-01127290"
"4437",5947.2,2.78082191780822,"NAP",0.0714,1.25,"USGS","USGS-01127400"
"4438",1132,22.6493150684932,"NAP",0.2333,1.25,"USGS","USGS-01133000"
"4439",625.6,22.6493150684932,"NAP",0.4333,1.25,"USGS","USGS-01135150"
"4440",4740,1.7041095890411,"NAP",0.0694,1.25,"USGS","USGS-01135300"
"4441",3451.2,2.71780821917808,"NAP",0.119,1.25,"USGS","USGS-01135300"
"4442",1008.8,22.6493150684932,"NAP",0.2667,1.25,"USGS","USGS-01135300"
"4443",2155.2,1.7041095890411,"NAP",0.1667,1.25,"USGS","USGS-01137400"
"4444",1164,2.72054794520548,"NAP",0.2083,1.25,"USGS","USGS-01137400"
"4445",560.8,22.6520547945205,"NAP",0.4667,1.25,"USGS","USGS-01137500"
"4446",792,22.6383561643836,"NAP",0.3333,1.25,"USGS","USGS-01139800"
"4447",5669.6,2.72328767123288,"NAP",0.0608,1.25,"USGS","USGS-01144000"
"4448",2156.8,22.6356164383562,"NAP",0.1167,1.25,"USGS","USGS-01144000"
