"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber"
"4303",27,"SAP",11,0.6667,0.5712,"USGS",0.8727811,"USGS-02344340"
"4304",30,"SAP",22,0.25,1.25,"USGS",0.875,"USGS-02344605"
"4305",32,"SAP",22,0.375,1.1823,"USGS",0.8272727,"USGS-02344620"
"4306",16,"SAP",11,0.1042,0.4079,"USGS",0.6331169,"USGS-02344737"
"4307",21,"SAP",11,0.2083,0.4774,"USGS",0.7459283,"USGS-02344797"
"4308",32,"SAP",11,0.2083,2.7434,"USGS",0.6740331,"USGS-02344887"
"4309",29,"SAP",11,0.119,4.8813,"USGS",0.6931818,"USGS-02346358"
"4310",27,"SAP",11,0.125,1.7942,"USGS",0.5060976,"USGS-02347748"
"4311",34,"CPL",12,0.1905,1.6341,"USGS",0.5903226,"USGS-02349685"
"4312",28,"CPL",12,0.5,1.1318,"USGS",0.6038339,"USGS-02349900"
"4313",24,"CPL",2,0.2083,1.058,"USGS",0.8744589,"USGS-02350080"
"4314",34,"CPL",10,0.8333,0.4898,"USGS",0.6743697,"USGS-02350080"
"4315",28,"CPL",11,0.2083,0.2216,"USGS",0.7807487,"USGS-02350080"
"4316",23,"CPL",12,0.2083,1.3981,"USGS",0.7401575,"USGS-02350080"
"4317",26,"CPL",13,0.3571,1.3771,"USGS",0.8201893,"USGS-02350080"
"4318",25,"CPL",14,0.375,0.813,"USGS",0.7355623,"USGS-02350080"
"4319",32,"CPL",12,0.4524,2.1901,"USGS",0.7021944,"USGS-02350360"
"4320",24,"CPL",12,0.25,1.8339,"USGS",0.7538462,"USGS-02350470"
"4321",34,"CPL",12,0.3333,0.9941,"USGS",0.6442308,"USGS-02350509"
"4322",32,"CPL",12,0.25,1.8045,"USGS",0.5974843,"USGS-02350798"
"4323",27,"CPL",12,0.4167,1.0448,"USGS",0.6578947,"USGS-02351790"
"4324",28,"CPL",12,0.381,2.6297,"USGS",0.6828479,"USGS-02353097"
"4325",33,"CPL",12,0.2381,2.6941,"USGS",0.6980519,"USGS-02353098"
"4326",29,"CPL",12,0.2381,1.6532,"USGS",0.6666667,"USGS-02353190"
"4327",22,"CPL",12,0.0714,1.5747,"USGS",0.7058824,"USGS-02353245"
"4328",21,"CPL",12,0.25,2.0018,"USGS",0.6534091,"USGS-02353330"
"4329",26,"CPL",12,0.1429,2.8731,"USGS",0.6352941,"USGS-02353360"
"4330",54,"SAP",22,0.1667,1.25,"USGS",0.7035928,"USGS-02384540"
"4331",24,"SAP",22,0.0952,1.25,"USGS",0.6469003,"USGS-02391840"
"4332",19,"SAP",8,0.0347,1.25,"USGS",0.8092643,"USGS-02397939"
"4333",23,"SAP",8,0.0714,1.25,"USGS",0.3892045,"USGS-02398001"
"4334",20,"SAP",7,0.0521,1.25,"USGS",0.6682353,"USGS-02398300"
"4335",23,"SAP",8,0.0347,1.25,"USGS",0.7634731,"USGS-02398300"
"4336",15,"SAP",8,0.0714,1.25,"USGS",0.6265823,"USGS-02400675"
"4337",20,"SAP",8,0.0347,1.25,"USGS",0.7455621,"USGS-02400725"
"4338",17,"SAP",8,0.0198,1.25,"USGS",0.787037,"USGS-02400800"
"4339",31,"SAP",8,0.0434,1.25,"USGS",0.4488636,"USGS-02401350"
"4340",23,"SAP",8,0.0298,1.25,"USGS",0.7962963,"USGS-02401355"
"4341",18,"SAP",8,0.0397,1.25,"USGS",0.7634069,"USGS-02401760"
"4342",14,"SAP",8,0.0694,1.25,"USGS",0.6346749,"USGS-02403380"
"4343",23,"SAP",8,0.0347,1.25,"USGS",0.672956,"USGS-02406930"
"4344",33,"SAP",22,0.0595,1.25,"USGS",0.6621984,"USGS-02415000"
"4345",33,"SAP",22,0.0496,1.25,"USGS",0.8238806,"USGS-02418760"
"4346",13,"CPL",7,0.3333,1.25,"USGS",0.4801325,"USGS-02419977"
"4347",9,"CPL",8,0.0248,1.25,"USGS",0.8071895,"USGS-02419977"
"4348",18,"CPL",7,0.0595,1.25,"USGS",0.6193548,"USGS-02421115"
"4349",31,"SAP",8,0.0694,1.25,"USGS",0.3343465,"USGS-02423120"
"4350",20,"SAP",8,0.1810296,1.25,"USGS",0.7630332,"USGS-0242339580"
"4351",22,"SAP",22,0.0714,1.25,"USGS",0.8939759,"USGS-02423414"
"4352",19,"SAP",8,0.0248,1.25,"USGS",0.7461774,"USGS-02423515"
"4353",21,"SAP",8,0.0476,1.25,"USGS",0.617284,"USGS-02423536"
"4354",21,"SAP",8,0.0248,1.25,"USGS",0.2195122,"USGS-0242354650"
"4355",23,"SAP",7,0.0714,1.25,"USGS",0.7183544,"USGS-0242354750"
"4356",21,"SAP",8,0.0248,1.25,"USGS",0.2149254,"USGS-0242354750"
"4357",37,"SAP",9,0.2143,1.25,"USGS",0.6300268,"USGS-0242354750"
"4358",24,"SAP",10,0.2917,1.25,"USGS",0.7096774,"USGS-0242354750"
"4359",23,"SAP",11,0.2083,1.25,"USGS",0.6908517,"USGS-0242354750"
"4360",31,"SAP",13,0.1429,1.25,"USGS",0.7669903,"USGS-0242354750"
"4361",31,"SAP",14,0.2083,1.25,"USGS",0.7882038,"USGS-0242354750"
"4362",25,"SAP",15,0.0694,1.25,"USGS",0.7543353,"USGS-0242354750"
"4363",27,"SAP",16,0.0714,1.25,"USGS",0.7435065,"USGS-0242354750"
"4364",24,"SAP",17,0.3333,1.25,"USGS",0.7981651,"USGS-0242354750"
"4365",27,"SAP",19,0.75,1.25,"USGS",0.9355742,"USGS-0242354750"
"4366",18,"SAP",8,0.0868,1.25,"USGS",0.7005814,"USGS-02423576"
"4367",17,"SAP",8,0.0496,1.25,"USGS",0.5897436,"USGS-02423581"
"4368",15,"SAP",8,0.119,1.25,"USGS",0.5920245,"USGS-02423590"
"4369",20,"SAP",8,0.0434,1.25,"USGS",0.7669903,"USGS-02423620"
"4370",20,"SAP",8,0.0714,1.25,"USGS",0.8280255,"USGS-02423729"
"4371",21,"SAP",8,0.0248,1.25,"USGS",0.7859425,"USGS-0242372950"
"4372",23,"CPL",7,0.0298,1.25,"USGS",0.5943878,"USGS-02424000"
"4373",18,"CPL",7,0.25,0.0062,"USGS",0.2554992,"USGS-02429500"
"4374",11,"CPL",7,0.1042,1.25,"USGS",0.7151515,"USGS-02444490"
"4375",30,"SAP",20,0.6667,1.5,"USGS",0.75,"USGS-02450250"
"4376",30,"SAP",22,0.0496,1.25,"USGS",0.8088235,"USGS-02455185"
"4377",22,"SAP",8,0.0496,1.25,"USGS",0.6840491,"USGS-02456900"
"4378",23,"SAP",8,0.0868,1.25,"USGS",0.7124601,"USGS-02456980"
"4379",18,"SAP",8,0.0714,1.25,"USGS",0.4774194,"USGS-02458150"
"4380",15,"SAP",8,0.0223,1.25,"USGS",0.4869281,"USGS-02461200"
"4381",29,"SAP",8,0.116693,1.25,"USGS",0.7765237,"USGS-02461670"
"4382",23,"SAP",7,0.1667,0.2615,"USGS",0.6128049,"USGS-02462501"
"4383",34,"NAP",6,0.0521,1.25,"USGS",0.6218679,"USGS-03015560"
"4384",41,"NAP",4,0.25,1.25,"USGS",0.6674907,"USGS-03015795"
"4385",31,"NAP",5,0.25,1.25,"USGS",0.5882353,"USGS-03015795"
"4386",32,"NAP",6,0.119,1.25,"USGS",0.6145833,"USGS-03015795"
"4387",35,"NAP",4,0.06578424,1.25,"USGS",0.6897196,"USGS-03024000"
"4388",24,"NAP",5,0.0298,1.25,"USGS",0.6256545,"USGS-03024000"
"4389",27,"NAP",6,0.0298,1.25,"USGS",0.7119048,"USGS-03024000"
"4390",30,"NAP",6,0.0496,1.25,"USGS",0.7522321,"USGS-03024003"
"4391",39,"NAP",6,0.0868,1.25,"USGS",0.7775255,"USGS-03027550"
"4392",29,"NAP",6,0.125,1.25,"USGS",0.6357013,"USGS-03027830"
"4393",31,"SAP",6,0.3333,1.25,"USGS",0.7868132,"USGS-03029144"
"4394",27,"SAP",6,0.0952,1.25,"USGS",0.7674419,"USGS-03031620"
"4395",22,"SAP",6,0.0298,1.25,"USGS",0.7413793,"USGS-03031720"
"4396",22,"SAP",6,0.0248,1.25,"USGS",0.4127358,"USGS-03032025"
"4397",29,"SAP",6,0.0714,1.25,"USGS",0.6888889,"USGS-03036220"
"4398",18,"SAP",6,0.0714,1.25,"USGS",0.7060606,"USGS-03036320"
"4399",39,"SAP",4,0.125,1.25,"USGS",0.5654008,"USGS-03037525"
"4400",24,"SAP",5,0.1429,1.25,"USGS",0.6614907,"USGS-03037525"
"4401",28,"SAP",6,0.0714,1.25,"USGS",0.6904762,"USGS-03037525"
"4402",18,"SAP",5,0.0952,1.25,"USGS",0.6686047,"USGS-03039330"
"4403",22,"SAP",6,0.0496,1.25,"USGS",0.8012048,"USGS-03039340"
"4404",18,"SAP",4,0.125,1.25,"USGS",0.9144385,"USGS-03040000"
"4405",19,"SAP",6,0.026,1.25,"USGS",0.5380531,"USGS-03040110"
"4406",17,"SAP",6,0.0952,1.25,"USGS",0.718663,"USGS-03041700"
"4407",24,"SAP",5,0.2083,1.25,"USGS",0.3980583,"USGS-03049625"
"4408",30,"SAP",4,0.0625,1.25,"USGS",0.7670623,"USGS-03049646"
"4409",37,"SAP",5,0.0397,1.25,"USGS",0.4242424,"USGS-03049646"
"4410",29,"SAP",6,0.0397,1.25,"USGS",0.6067146,"USGS-03049646"
"4411",23,"SAP",6,0.0298,1.25,"USGS",0.6341463,"USGS-03049740"
"4412",36,"SAP",6,0.0714,1.25,"USGS",0.6862464,"USGS-03070470"
"4413",21,"SAP",5,0.0397,1.25,"USGS",0.765625,"USGS-030718701"
"4414",30,"SAP",6,0.0248,1.25,"USGS",0.7342995,"USGS-03071920"
"4415",16,"SAP",4,0.0313,1.25,"USGS",0.9041394,"USGS-03072000"
"4416",22,"SAP",6,0.0521,1.25,"USGS",0.8133874,"USGS-03072815"
"4417",31,"SAP",6,0.0397,1.25,"USGS",0.8240343,"USGS-03075350"
"4418",21,"SAP",6,0.0397,1.25,"USGS",0.5121951,"USGS-03076010"
"4419",27,"SAP",6,0.0496,1.25,"USGS",0.3980583,"USGS-03076600"
"4420",16,"SAP",6,0.0714,1.25,"USGS",0.6583493,"USGS-03084900"
"4421",30,"SAP",4,0.0625,1.75,"USGS",0.5857886,"USGS-03167000"
"4422",15,"SAP",5,0.0298,1.75,"USGS",0.5202492,"USGS-03167000"
"4423",25,"SAP",5,0.0357,1.75,"USGS",0.6974522,"USGS-03170000"
"4424",29,"SAP",4,0.125,1.5,"USGS",0.476584,"USGS-03187500"
"4425",24,"SAP",6,0.125,1.25,"USGS",0.7855153,"USGS-03191500"
"4426",23,"SAP",6,0.0952,1.25,"USGS",0.6753555,"USGS-03195250"
"4427",19,"TPL",18,0.2083,1.25,"USGS",0.840796,"USGS-03240000"
"4428",27,"TPL",12,0.0496,1.25,"USGS",0.7947883,"USGS-03240500"
"4429",25,"TPL",18,0.1736,1.25,"USGS",0.8762626,"USGS-03241500"
"4430",33,"TPL",21,0.25,1.0219,"USGS",0.8987993,"USGS-03241500"
"4431",21,"TPL",18,0.5,1.25,"USGS",0.8676471,"USGS-03244000"
"4432",13,"TPL",7,0.0347,1.25,"USGS",0.8655914,"USGS-03245500"
"4433",19,"TPL",7,0.0397,1.25,"USGS",0.8084416,"USGS-03246400"
"4434",23,"TPL",21,0.2083,0.929,"USGS",0.9338374,"USGS-03259000"
"4435",15,"TPL",12,0.0113,1.25,"USGS",0.9145299,"USGS-03264900"
"4436",35,"TPL",21,0.9167,1.0219,"USGS",0.8116761,"USGS-03271000"
"4437",15,"TPL",12,0.0496,1.25,"USGS",0.8333333,"USGS-03272200"
"4438",25,"TPL",18,0.25,1.25,"USGS",0.8114558,"USGS-03275600"
"4439",30,"SAP",18,0.8333,1.25,"USGS",0.8463158,"USGS-03291780"
"4440",37,"TPL",21,0.375,0.5574,"USGS",0.9043977,"USGS-03318800"
"4441",16,"TPL",18,0.0347,1.25,"USGS",0.803653,"USGS-03334500"
"4442",29,"TPL",21,0.875,1.0219,"USGS",0.8164436,"USGS-03336645"
"4443",31,"TPL",21,0.0729,1.0219,"USGS",0.7904412,"USGS-03336890"
"4444",24,"TPL",18,0.0952,1.25,"USGS",0.8525641,"USGS-03338780"
"4445",19,"TPL",18,0.0952,1.25,"USGS",0.9181141,"USGS-03340800"
"4446",37,"TPL",21,0.0952,1.0219,"USGS",0.9200743,"USGS-03340900"
"4447",14,"TPL",2,0.07226264,0.75,"USGS",0.8149351,"USGS-03350500"
"4448",35,"TPL",21,0.3542,1.0219,"USGS",0.9087523,"USGS-03351072"
"4449",28,"TPL",21,0.1979,1.0219,"USGS",0.6757282,"USGS-03352875"
"4450",33,"TPL",21,0.0952,1.0219,"USGS",0.96139,"USGS-03353200"
"4451",22,"TPL",1,0.0625,1.5,"USGS",0.8688047,"USGS-03353637"
"4452",27,"TPL",2,0.162453,0.7291,"USGS",0.8285441,"USGS-03353637"
"4453",22,"TPL",3,0.25,1.5088,"USGS",0.6876513,"USGS-03353637"
"4454",22,"TPL",5,0.0952,1.25,"USGS",0.5954825,"USGS-03353637"
"4455",23,"TPL",6,0.1389,1.25,"USGS",0.7239819,"USGS-03353637"
"4456",28,"TPL",10,0.119,1.25,"USGS",0.6916335,"USGS-03353637"
"4457",19,"TPL",11,0.1736,1.25,"USGS",0.6951501,"USGS-03353637"
"4458",20,"TPL",12,0.5,1.25,"USGS",0.8324468,"USGS-03353637"
"4459",26,"TPL",10,0.0694,1.25,"USGS",0.790932,"USGS-03357330"
"4460",17,"TPL",11,0.125,1.25,"USGS",0.7786667,"USGS-03357330"
"4461",27,"TPL",12,0.0595,1.25,"USGS",0.7373134,"USGS-03357330"
"4462",20,"TPL",14,0.0496,1.25,"USGS",0.8876081,"USGS-03357330"
"4463",24,"TPL",15,0.0397,1.25,"USGS",0.8815029,"USGS-03357330"
"4464",23,"TPL",16,0.0198,1.25,"USGS",0.8864353,"USGS-03357330"
"4465",19,"TPL",17,0.0521,1.25,"USGS",0.8084507,"USGS-03357330"
"4466",19,"TPL",18,0.25,1.25,"USGS",0.8543046,"USGS-03357330"
"4467",22,"TPL",19,0.125,1.25,"USGS",0.8933054,"USGS-03357330"
"4468",26,"TPL",20,0.0397,1.25,"USGS",0.8205882,"USGS-03357330"
"4469",19,"TPL",1,0.0641276,1.25,"USGS",0.7425743,"USGS-03360895"
"4470",51,"TPL",18,1,1.0219,"USGS",0.8196126,"USGS-03361632"
"4471",31,"TPL",1,0.5,0.5293,"USGS",0.5991984,"USGS-03366500"
"4472",33,"SAP",1,0.125,1.25,"USGS",0.6240929,"USGS-03373530"
"4473",18,"TPL",2,0.125,0.6644,"USGS",0.8147632,"USGS-03374100"
"4474",12,"TPL",5,0.4167,0.259,"USGS",0.9144254,"USGS-03374100"
"4475",12,"TPL",6,0.0248,0.9814,"USGS",0.8195329,"USGS-03374100"
"4476",18,"TPL",10,0.125,0.1281,"USGS",0.9432146,"USGS-03374100"
"4477",11,"TPL",11,0.25,0.0884,"USGS",0.9158879,"USGS-03374100"
"4478",14,"TPL",12,1,0.083,"USGS",0.8990826,"USGS-03374100"
"4479",11,"TPL",13,0.125,0.0654,"USGS",0.97543,"USGS-03374100"
"4480",25,"SAP",21,1,1.0219,"USGS",0.8861538,"USGS-03384450"
"4481",27,"SAP",22,0.0952,1.25,"USGS",0.8503937,"USGS-03453000"
"4482",29,"SAP",22,0.119,1.25,"USGS",0.704918,"USGS-03455500"
"4483",21,"SAP",22,0.0298,1.25,"USGS",0.760355,"USGS-0345577330"
"4484",33,"SAP",19,0.1429,1.25,"USGS",0.7801609,"USGS-03460000"
"4485",33,"SAP",22,0.0694,1.25,"USGS",0.7740113,"USGS-03463300"
"4486",24,"SAP",4,0.0625,1.25,"USGS",0.8244681,"USGS-03466208"
"4487",21,"SAP",6,0.1667,1.25,"USGS",0.4933078,"USGS-03466208"
"4488",15,"SAP",11,0.0714,1.25,"USGS",0.6876877,"USGS-03466208"
"4489",21,"SAP",12,0.1042,1.25,"USGS",0.7307692,"USGS-03466208"
"4490",34,"SAP",4,0.0313,1.25,"USGS",0.6634383,"USGS-03474000"
"4491",20,"SAP",5,0.0298,1.25,"USGS",0.5211268,"USGS-03474000"
"4492",33,"SAP",19,0.2083,1.25,"USGS",0.8636364,"USGS-03497300"
"4493",37,"SAP",24,0.0434,1.25,"USGS",0.8584337,"USGS-03497300"
"4494",35,"SAP",25,0.0298,1.25,"USGS",0.7655367,"USGS-03497300"
"4495",32,"SAP",26,0.0397,1.25,"USGS",0.795858,"USGS-03497300"
"4496",45,"SAP",22,0.2083,1.25,"USGS",0.697931,"USGS-03504000"
"4497",27,"SAP",22,0.1042,1.25,"USGS",0.7446809,"USGS-03505550"
"4498",34,"SAP",22,0.0714,1.25,"USGS",0.8103044,"USGS-03508050"
"4499",25,"SAP",22,0.0397,1.25,"USGS",0.7533512,"USGS-0351706800"
"4500",14,"SAP",5,0.0298,1.25,"USGS",0.5384615,"USGS-03524550"
"4501",34,"SAP",4,0.125,1.25,"USGS",0.7062635,"USGS-03528000"
"4502",29,"SAP",6,0.125,1.25,"USGS",0.488024,"USGS-03528000"
"4503",33,"SAP",4,0.0625,1.25,"USGS",0.7323601,"USGS-03532000"
"4504",29,"SAP",6,0.25,1.25,"USGS",0.4480712,"USGS-03539778"
"4505",31,"SAP",10,0.25,1.25,"USGS",0.6504559,"USGS-03539778"
"4506",29,"SAP",11,0.0694,1.25,"USGS",0.7076412,"USGS-03539778"
"4507",25,"SAP",12,0.0952,1.25,"USGS",0.6875,"USGS-03539778"
"4508",18,"SAP",7,0.0952,1.25,"USGS",0.5569231,"USGS-03573182"
"4509",24,"SAP",8,0.0952,1.25,"USGS",0.5350877,"USGS-03573182"
"4510",23,"SAP",9,0.1667,1.25,"USGS",0.5194805,"USGS-03573182"
"4511",15,"SAP",7,0.0142,1.25,"USGS",0.4943503,"USGS-03574702"
"4512",24,"SAP",7,0.0347,1.25,"USGS",0.5269461,"USGS-03574750"
"4513",16,"SAP",7,0.0149,1.25,"USGS",0.4222222,"USGS-03574794"
"4514",21,"SAP",7,0.0694,1.25,"USGS",0.6371951,"USGS-0357479650"
"4515",27,"SAP",8,0.381,1.25,"USGS",0.5578035,"USGS-0357479650"
"4516",17,"SAP",9,0.2143,1.25,"USGS",0.4651899,"USGS-0357479650"
"4517",19,"SAP",10,0.1563,1.25,"USGS",0.6283186,"USGS-0357479650"
"4518",24,"SAP",11,0.0496,1.25,"USGS",0.7099448,"USGS-0357479650"
"4519",27,"SAP",12,0.2381,1.25,"USGS",0.6699029,"USGS-0357479650"
"4520",26,"SAP",13,0.1667,1.25,"USGS",0.745283,"USGS-0357479650"
"4521",21,"SAP",14,0.0397,1.25,"USGS",0.5552326,"USGS-0357479650"
"4522",25,"SAP",16,0.119,1.25,"USGS",0.7225806,"USGS-0357479650"
"4523",21,"SAP",18,0.0248,1.25,"USGS",0.5325779,"USGS-0357479650"
"4524",28,"SAP",19,0.1667,1.25,"USGS",0.5280236,"USGS-0357479650"
"4525",20,"SAP",7,0.0347,1.25,"USGS",0.8199513,"USGS-03574823"
"4526",19,"SAP",7,0.0248,1.25,"USGS",0.7459459,"USGS-03574870"
"4527",24,"SAP",8,0.0298,1.25,"USGS",0.5824742,"USGS-03575200"
"4528",15,"SAP",7,0.6667,1.25,"USGS",0.77,"USGS-03575830"
"4529",15,"SAP",7,0.006534,1.25,"USGS",0.2300885,"USGS-03576207"
"4530",25,"SAP",7,0.3333,1.25,"USGS",0.4504021,"USGS-03576226"
"4531",28,"SAP",7,0.02975,1.25,"USGS",0.6450704,"USGS-03576405"
"4532",13,"SAP",7,0.0347,1.25,"USGS",0.5376344,"USGS-03577280"
"4533",27,"SAP",7,0.25,1.25,"USGS",0.6647727,"USGS-03577490"
"4534",25,"SAP",7,0.3333,1.25,"USGS",0.4154728,"USGS-03578502"
"4535",17,"SAP",7,0.0595,1.25,"USGS",0.6182336,"USGS-03579680"
"4536",20,"SAP",7,0.0714,1.25,"USGS",0.75,"USGS-03580787"
"4537",36,"SAP",7,0.0694,1.25,"USGS",0.7322611,"USGS-035825882"
"4538",41,"SAP",8,0.3333,1.25,"USGS",0.6521739,"USGS-035825882"
"4539",29,"SAP",9,0.25,1.25,"USGS",0.5757576,"USGS-035825882"
"4540",39,"SAP",9,0.1667,1.25,"USGS",0.7280453,"USGS-03585263"
"4541",29,"SAP",8,0.3333,1.25,"USGS",0.5690476,"USGS-03585268"
"4542",26,"SAP",7,0.07145,1.25,"USGS",0.7673716,"USGS-03586240"
"4543",20,"SAP",7,0.119,1.25,"USGS",0.6810552,"USGS-03586400"
"4544",15,"SAP",7,0.0238,1.25,"USGS",0.4020356,"USGS-03587378"
"4545",31,"SAP",9,0.1905,1.25,"USGS",0.6697819,"USGS-03588260"
"4546",28,"SAP",8,0.25,1.25,"USGS",0.6931818,"USGS-03588350"
"4547",31,"SAP",8,0.2083,1.25,"USGS",0.5940054,"USGS-03588420"
"4548",21,"SAP",7,0.5714,1.25,"USGS",0.6088328,"USGS-03590450"
"4549",23,"SAP",7,0.2083,1.25,"USGS",0.6486486,"USGS-03590550"
"4550",19,"SAP",7,0.0347,1.25,"USGS",0.7050147,"USGS-03590646"
"4551",27,"SAP",9,0.1429,1.25,"USGS",0.4355301,"USGS-035941395"
"4552",37,"SAP",9,0.1667,1.25,"USGS",0.6656347,"USGS-03594180"
"4553",26,"SAP",9,0.1667,1.25,"USGS",0.5925926,"USGS-03594263"
"4554",30,"SAP",7,0.0952,1.25,"USGS",0.4625,"USGS-03595510"
"4555",24,"SAP",7,0.0347,1.25,"USGS",0.4666667,"USGS-03596100"
"4556",22,"SAP",7,0.059525,1.25,"USGS",0.6580977,"USGS-03598250"
"4557",25,"SAP",8,0.0397,1.25,"USGS",0.3793103,"USGS-03598250"
"4558",17,"SAP",9,0.0298,1.25,"USGS",0.4084507,"USGS-03598250"
"4559",20,"SAP",9,0.2619,1.25,"USGS",0.588785,"USGS-03601684"
"4560",29,"SAP",8,0.2917,1.25,"USGS",0.5498489,"USGS-03601852"
"4561",30,"SAP",8,0.125,1.25,"USGS",0.5408971,"USGS-03602598"
"4562",35,"SAP",9,0.2381,1.25,"USGS",0.5294118,"USGS-03603693"
"4563",32,"SAP",8,0.0868,1.25,"USGS",0.7507082,"USGS-03603765"
"4564",29,"SAP",8,0.0714,1.25,"USGS",0.7205479,"USGS-03603900"
"4565",31,"SAP",9,0.25,1.25,"USGS",0.5876011,"USGS-03604200"
"4566",25,"SAP",9,0.2083,1.25,"USGS",0.7391304,"USGS-03605710"
"4567",30,"SAP",8,0.0694,1.25,"USGS",0.6627907,"USGS-03605955"
"4568",21,"TPL",21,0.6667,1.0219,"USGS",0.9412879,"USGS-03611200"
"4569",19,"UMW",19,0.1042,1.25,"USGS",0.8424069,"USGS-04001000"
"4570",33,"UMW",1,0.07892091,1.25,"USGS",0.4984277,"USGS-04062085"
"4571",33,"UMW",1,0.0625,1.25,"USGS",0.5375375,"USGS-04063700"
"4572",38,"UMW",10,0.0952,0.4275,"USGS",0.6930091,"USGS-04063700"
"4573",41,"UMW",11,0.2917,0.4275,"USGS",0.8125,"USGS-04063700"
"4574",36,"UMW",12,0.0496,0.4275,"USGS",0.7038217,"USGS-04063700"
"4575",21,"UMW",13,0.125,0.4275,"USGS",0.8028571,"USGS-04063700"
"4576",24,"UMW",15,0.1215,0.4275,"USGS",0.7669617,"USGS-04063700"
"4577",26,"UMW",16,0.0868,0.4275,"USGS",0.7310127,"USGS-04063700"
"4578",25,"UMW",17,0.125,0.4275,"USGS",0.7987988,"USGS-04063700"
"4579",28,"UMW",18,0.3333,0.43,"USGS",0.7471264,"USGS-04063700"
"4580",20,"UMW",19,0.1429,0.43,"USGS",0.8188073,"USGS-04063700"
"4581",21,"UMW",20,0.16665,0.43,"USGS",0.7348703,"USGS-04063700"
"4582",28,"UMW",21,0.1667,0.43,"USGS",0.7914573,"USGS-04063700"
"4583",24,"UMW",22,0.1215,0.43,"USGS",0.7184751,"USGS-04063700"
"4584",25,"UMW",23,0.1667,0.43,"USGS",0.7539267,"USGS-04063700"
"4585",23,"UMW",24,0.25,0.43,"USGS",0.8671679,"USGS-04063700"
"4586",23,"UMW",25,0.2083,0.43,"USGS",0.7321429,"USGS-04063700"
"4587",24,"UMW",26,0.0694,0.43,"USGS",0.7798913,"USGS-04063700"
"4588",21,"UMW",2,0.01658392,1.25,"USGS",0.5199161,"USGS-04071795"
"4589",21,"TPL",5,0.0521,1.5,"USGS",0.7306843,"USGS-04072050"
"4590",22,"TPL",6,0.125,1.5,"USGS",0.5863014,"USGS-04072050"
"4591",31,"TPL",10,0.125,1.25,"USGS",0.8338109,"USGS-04072050"
"4592",17,"TPL",11,0.0952,1.25,"USGS",0.8333333,"USGS-04072050"
"4593",34,"TPL",12,0.1905,1.25,"USGS",0.7865497,"USGS-04072050"
"4594",21,"TPL",16,0.0434,1.25,"USGS",0.9003021,"USGS-04072050"
"4595",12,"TPL",18,0.125,1.25,"USGS",0.9823009,"USGS-04072050"
"4596",26,"TPL",20,0.0952,1.25,"USGS",0.8191214,"USGS-04072050"
"4597",19,"UMW",12,0.0496,1.25,"USGS",0.8394366,"USGS-04072233"
"4598",17,"UMW",1,0.08712387,1.25,"USGS",0.5256798,"USGS-04072657"
"4599",13,"UMW",12,0.0142,1.25,"USGS",0.718663,"USGS-04078085"
"4600",33,"UMW",1,0.1410075,1.25,"USGS",0.3429027,"USGS-04080798"
"4601",30,"UMW",1,0.125,1.25,"USGS",0.6975524,"USGS-04081407"
"4602",30,"UMW",1,0.0625,1.25,"USGS",0.6566347,"USGS-04081437"
"4603",17,"TPL",12,0.0397,1.25,"USGS",0.8201893,"USGS-04081897"
"4604",19,"TPL",12,0.0397,1.25,"USGS",0.7190332,"USGS-04084429"
"4605",16,"TPL",12,0.0298,1.25,"USGS",0.7529762,"USGS-04084468"
"4606",13,"TPL",12,0.0248,1.25,"USGS",0.8643068,"USGS-04085046"
"4607",17,"TPL",12,0.0714,1.25,"USGS",0.5625,"USGS-040850683"
"4608",19,"TPL",12,0.0496,1.25,"USGS",0.8209877,"USGS-040851235"
"4609",21,"TPL",12,0.0248,1.25,"USGS",0.7217125,"USGS-040851325"
"4610",24,"UMW",12,0.0085,1.25,"USGS",0.7844037,"USGS-04085188"
"4611",23,"TPL",12,0.0085,1.25,"USGS",0.896875,"USGS-040851932"
"4612",46,"TPL",21,0.0476,1.0219,"USGS",0.8511797,"USGS-040852508"
"4613",35,"TPL",12,0.0149,1.25,"USGS",0.6811989,"USGS-04085270"
"4614",11,"TPL",12,0.0298,1.25,"USGS",0.8278932,"USGS-040853145"
"4615",22,"TPL",12,0.0496,1.25,"USGS",0.8018293,"USGS-04085322"
"4616",15,"TPL",12,0.0248,1.25,"USGS",0.7988506,"USGS-040854395"
"4617",24,"TPL",12,0.0047,1.25,"USGS",0.8475073,"USGS-04085455"
"4618",39,"TPL",21,0.0833,1.0219,"USGS",0.6704762,"USGS-040857005"
"4619",24,"TPL",1,0.203439,1.25,"USGS",0.7345972,"USGS-040863075"
"4620",28,"TPL",2,0.149359,1.25,"USGS",0.5827251,"USGS-040863075"
"4621",16,"TPL",12,0.0496,1.25,"USGS",0.8773006,"USGS-04086699"
"4622",21,"TPL",11,0.0198,1.25,"USGS",0.5805556,"USGS-040869415"
"4623",14,"TPL",12,0.01985,1.25,"USGS",0.706422,"USGS-040869415"
"4624",14,"TPL",15,0.01985,1.25,"USGS",0.849359,"USGS-040869415"
"4625",13,"TPL",17,0.0347,1.25,"USGS",0.7462236,"USGS-040869415"
"4626",14,"TPL",19,0.0496,1.25,"USGS",0.7057143,"USGS-040869415"
